idx	label	predict	radius	correct	time
0	3	1	0.399	0	0:00:09.028610
1	8	1	0.411	0	0:00:08.691448
2	8	9	0.203	0	0:00:08.711269
3	0	9	0.252	0	0:00:08.723584
4	6	6	0.0643	1	0:00:08.729225
5	6	9	0.234	0	0:00:08.737477
6	1	9	0.143	0	0:00:08.744532
7	6	6	0.0483	1	0:00:08.746845
8	3	9	0.182	0	0:00:08.755248
9	1	9	0.352	0	0:00:08.758966
10	0	9	0.0157	0	0:00:08.762414
11	9	9	0.349	1	0:00:08.766052
12	5	-1	0.0	0	0:00:08.772351
13	7	6	0.0905	0	0:00:08.780776
14	9	9	0.157	1	0:00:08.783930
15	8	6	0.195	0	0:00:08.786296
16	5	6	0.0079	0	0:00:08.787962
17	7	9	0.227	0	0:00:08.788271
18	8	9	0.38	0	0:00:08.787014
19	6	6	0.315	1	0:00:08.787524
20	7	6	0.596	0	0:00:08.791226
21	0	6	0.408	0	0:00:08.788731
22	4	9	0.0681	0	0:00:08.792919
23	9	9	0.514	1	0:00:08.789067
24	5	6	0.228	0	0:00:08.791610
25	2	2	0.0421	1	0:00:08.793724
26	4	-1	0.0	0	0:00:08.793779
27	0	6	0.43	0	0:00:08.793452
28	9	6	0.273	0	0:00:08.798902
29	6	9	0.0201	0	0:00:08.793520
30	6	6	0.232	1	0:00:08.798688
31	5	9	0.234	0	0:00:08.799044
32	4	9	0.291	0	0:00:08.798517
33	5	6	0.0694	0	0:00:08.800655
34	9	9	0.253	1	0:00:08.795625
35	2	1	0.16	0	0:00:08.795231
36	4	9	0.146	0	0:00:08.796326
37	1	9	0.118	0	0:00:08.799425
38	9	9	0.782	1	0:00:08.795634
39	5	9	0.00933	0	0:00:08.800526
40	4	6	0.164	0	0:00:08.797897
41	6	6	0.273	1	0:00:08.792582
42	5	6	0.0228	0	0:00:08.798069
43	6	6	0.236	1	0:00:08.796693
44	0	-1	0.0	0	0:00:08.799884
45	9	9	0.599	1	0:00:08.797045
46	3	1	0.0665	0	0:00:08.792778
47	9	9	0.373	1	0:00:08.794849
48	7	6	0.158	0	0:00:08.797725
49	6	6	0.47	1	0:00:08.795133
50	9	9	0.00778	1	0:00:08.797017
51	8	9	0.436	0	0:00:08.791179
52	0	9	0.0283	0	0:00:08.799258
53	3	9	0.0681	0	0:00:08.793144
54	8	9	0.0733	0	0:00:08.790229
55	8	9	0.195	0	0:00:08.794749
56	7	9	0.0157	0	0:00:08.793898
57	7	9	0.138	0	0:00:08.789564
58	4	9	0.0499	0	0:00:08.796276
59	6	6	0.13	1	0:00:08.797505
60	7	6	0.526	0	0:00:08.795954
61	3	-1	0.0	0	0:00:08.792845
62	6	9	0.0145	0	0:00:08.789501
63	3	9	0.101	0	0:00:08.798202
64	6	6	0.33	1	0:00:08.796792
65	2	6	0.333	0	0:00:08.793753
66	1	9	0.026	0	0:00:08.792686
67	2	6	0.364	0	0:00:08.795074
68	3	-1	0.0	0	0:00:08.791522
69	7	9	0.0916	0	0:00:08.798031
70	2	9	0.271	0	0:00:08.797235
71	6	-1	0.0	0	0:00:08.792823
72	8	9	0.222	0	0:00:08.792256
73	8	9	0.372	0	0:00:08.792450
74	0	9	0.108	0	0:00:08.796293
75	2	2	0.0605	1	0:00:08.798048
76	9	6	0.0692	0	0:00:08.798246
77	3	9	0.00922	0	0:00:08.794693
78	3	-1	0.0	0	0:00:08.791794
79	8	9	0.405	0	0:00:08.794340
80	8	9	0.235	0	0:00:08.791434
81	1	1	0.11	1	0:00:08.791154
82	1	6	0.293	0	0:00:08.795053
83	7	6	0.156	0	0:00:08.795981
84	2	9	0.0828	0	0:00:08.798147
85	5	6	0.4	0	0:00:08.793149
86	2	9	0.0792	0	0:00:08.791569
87	7	9	0.303	0	0:00:08.794185
88	8	9	0.501	0	0:00:08.797886
89	9	9	0.662	1	0:00:08.794044
90	0	9	0.306	0	0:00:08.790718
91	3	9	3.85e-05	0	0:00:08.795074
92	8	9	0.284	0	0:00:08.791232
93	6	6	0.642	1	0:00:08.794709
94	4	6	0.364	0	0:00:08.796947
95	6	9	0.354	0	0:00:08.790876
96	6	6	0.109	1	0:00:08.792472
97	0	9	0.13	0	0:00:08.790779
98	0	6	0.00196	0	0:00:08.798347
99	7	9	0.283	0	0:00:08.797010
100	4	9	0.15	0	0:00:08.797886
101	5	9	0.421	0	0:00:08.796267
102	6	9	0.145	0	0:00:08.789310
103	3	-1	0.0	0	0:00:08.793480
104	1	1	0.0528	1	0:00:08.794447
105	1	1	0.0284	1	0:00:08.795696
106	3	1	0.0127	0	0:00:08.794351
107	6	6	0.0726	1	0:00:08.792299
108	8	9	0.122	0	0:00:08.792633
109	7	6	0.412	0	0:00:08.794111
110	4	6	0.049	0	0:00:08.791372
111	0	6	0.236	0	0:00:08.792771
112	6	6	0.72	1	0:00:08.790940
113	2	9	0.54	0	0:00:08.790291
114	1	9	0.544	0	0:00:08.791444
115	3	6	0.247	0	0:00:08.798337
116	0	6	0.095	0	0:00:08.794918
117	4	-1	0.0	0	0:00:08.795162
118	2	-1	0.0	0	0:00:08.792744
119	7	9	0.0686	0	0:00:08.794541
120	8	-1	0.0	0	0:00:08.795515
121	3	6	0.228	0	0:00:08.794844
122	1	1	0.412	1	0:00:08.791688
123	2	6	0.654	0	0:00:08.794181
124	8	9	0.0946	0	0:00:08.792961
125	0	6	0.106	0	0:00:08.798766
126	8	9	0.071	0	0:00:08.795741
127	3	-1	0.0	0	0:00:08.796961
128	5	6	0.259	0	0:00:08.799712
129	2	1	0.103	0	0:00:08.792602
130	4	6	0.185	0	0:00:08.795228
131	1	9	0.197	0	0:00:08.794938
132	8	9	0.342	0	0:00:08.794062
133	9	9	0.434	1	0:00:08.791381
134	1	6	0.355	0	0:00:08.794063
135	2	9	0.166	0	0:00:08.792572
136	9	9	0.73	1	0:00:08.790811
137	7	9	0.673	0	0:00:08.797412
138	2	6	0.283	0	0:00:08.793159
139	9	9	0.167	1	0:00:08.798932
140	6	6	0.11	1	0:00:08.796853
141	5	6	0.226	0	0:00:08.797974
142	6	-1	0.0	0	0:00:08.795818
143	3	9	0.582	0	0:00:08.794124
144	8	6	0.316	0	0:00:08.798079
145	7	9	0.0294	0	0:00:08.793353
146	6	9	0.109	0	0:00:08.791538
147	2	6	0.281	0	0:00:08.796244
148	5	6	0.128	0	0:00:08.794622
149	2	9	0.125	0	0:00:08.794201
150	8	6	0.32	0	0:00:08.795890
151	9	9	0.186	1	0:00:08.798029
152	6	-1	0.0	0	0:00:08.801131
153	0	-1	0.0	0	0:00:08.793240
154	0	6	0.421	0	0:00:08.795139
155	5	9	0.0953	0	0:00:08.794994
156	2	9	0.0993	0	0:00:08.791485
157	9	9	0.142	1	0:00:08.796257
158	5	9	0.221	0	0:00:08.799884
159	4	9	0.157	0	0:00:08.795916
160	2	6	0.089	0	0:00:08.800661
161	1	6	0.142	0	0:00:08.800750
162	6	-1	0.0	0	0:00:08.792029
163	6	6	0.378	1	0:00:08.791323
164	8	9	0.298	0	0:00:08.790987
165	4	9	0.294	0	0:00:08.794241
166	8	9	0.0946	0	0:00:08.791732
167	4	9	0.0606	0	0:00:08.798300
168	5	9	0.522	0	0:00:08.799414
169	0	9	0.621	0	0:00:08.792532
170	9	9	0.311	1	0:00:08.796525
171	9	9	0.405	1	0:00:08.796937
