idx	label	predict	radius	correct	time
0	3	9	2.26	0	0:00:08.707894
1	8	9	1.61	0	0:00:08.726498
2	8	9	2.23	0	0:00:08.746299
3	0	9	2.01	0	0:00:08.763999
4	6	9	2.35	0	0:00:08.859016
5	6	9	2.26	0	0:00:08.934997
6	1	9	1.86	0	0:00:08.979067
7	6	9	2.35	0	0:00:08.984774
8	3	9	2.35	0	0:00:09.007065
9	1	9	1.89	0	0:00:08.996024
10	0	9	2.35	0	0:00:09.002612
11	9	9	2.08	1	0:00:09.015744
12	5	9	2.35	0	0:00:09.009897
13	7	9	1.42	0	0:00:09.009254
14	9	9	1.99	1	0:00:09.026810
15	8	9	2.08	0	0:00:09.020000
16	5	9	2.19	0	0:00:09.019069
17	7	9	2.26	0	0:00:09.027820
18	8	9	1.57	0	0:00:09.018317
19	6	9	2.35	0	0:00:09.027559
20	7	9	1.57	0	0:00:09.030832
21	0	9	2.01	0	0:00:09.026663
22	4	9	2.29	0	0:00:09.026898
23	9	9	1.84	1	0:00:09.038198
24	5	9	2.07	0	0:00:09.038135
25	2	9	1.97	0	0:00:09.041161
26	4	9	2.35	0	0:00:09.039107
27	0	9	2.26	0	0:00:09.039446
28	9	9	1.82	1	0:00:09.041151
29	6	9	2.35	0	0:00:09.038796
30	6	9	1.97	0	0:00:09.043720
31	5	9	2.26	0	0:00:09.041602
32	4	9	2.35	0	0:00:09.039569
33	5	9	2.35	0	0:00:09.043872
34	9	9	2.04	1	0:00:09.039931
35	2	9	2.26	0	0:00:09.041374
36	4	9	2.23	0	0:00:09.034040
37	1	9	1.93	0	0:00:09.030117
38	9	9	1.87	1	0:00:09.041892
39	5	9	2.35	0	0:00:09.038318
40	4	9	1.99	0	0:00:09.029776
41	6	9	2.26	0	0:00:09.023413
42	5	9	1.45	0	0:00:09.034246
43	6	9	2.35	0	0:00:09.031430
44	0	9	2.08	0	0:00:09.028750
45	9	9	2.16	1	0:00:09.029047
46	3	9	2.35	0	0:00:09.027982
47	9	9	2.35	1	0:00:09.028768
48	7	9	2.35	0	0:00:09.033642
49	6	9	2.26	0	0:00:09.037577
50	9	9	1.54	1	0:00:09.039825
51	8	9	2.03	0	0:00:09.038886
52	0	9	2.35	0	0:00:09.036069
53	3	9	2.29	0	0:00:09.037547
54	8	9	1.82	0	0:00:09.039194
55	8	9	2.23	0	0:00:09.043191
56	7	9	2.06	0	0:00:09.037629
57	7	9	2.0	0	0:00:09.041842
58	4	9	2.35	0	0:00:09.039978
59	6	9	2.35	0	0:00:09.043672
60	7	9	2.04	0	0:00:09.038812
61	3	9	2.35	0	0:00:09.033494
62	6	9	1.93	0	0:00:09.035873
63	3	9	1.7	0	0:00:09.037569
64	6	9	2.21	0	0:00:09.025608
65	2	9	2.29	0	0:00:09.030179
66	1	9	1.72	0	0:00:09.036965
67	2	9	2.29	0	0:00:09.028764
68	3	9	1.84	0	0:00:09.029194
69	7	9	1.88	0	0:00:09.032490
70	2	9	2.35	0	0:00:09.034242
71	6	9	2.29	0	0:00:09.035453
72	8	9	2.29	0	0:00:09.032908
73	8	9	2.35	0	0:00:09.036814
74	0	9	1.88	0	0:00:09.040085
75	2	9	2.23	0	0:00:09.039452
76	9	9	2.05	1	0:00:09.039497
77	3	9	2.35	0	0:00:09.045572
78	3	9	2.35	0	0:00:09.037786
79	8	9	2.0	0	0:00:09.039454
80	8	9	2.26	0	0:00:09.040895
81	1	9	1.54	0	0:00:09.041827
82	1	9	2.16	0	0:00:09.041553
83	7	9	2.26	0	0:00:09.048020
84	2	9	2.26	0	0:00:09.040037
85	5	9	2.09	0	0:00:09.042399
86	2	9	1.75	0	0:00:09.037404
87	7	9	1.9	0	0:00:09.038467
88	8	9	2.35	0	0:00:09.039363
89	9	9	2.17	1	0:00:09.034399
90	0	9	2.35	0	0:00:09.032733
91	3	9	2.29	0	0:00:09.029073
92	8	9	2.06	0	0:00:09.035233
93	6	9	1.93	0	0:00:09.032722
94	4	9	2.16	0	0:00:09.033130
95	6	9	2.35	0	0:00:09.030189
96	6	9	2.26	0	0:00:09.027154
97	0	9	2.35	0	0:00:09.025413
98	0	9	2.01	0	0:00:09.041397
99	7	9	2.29	0	0:00:09.033000
100	4	9	2.35	0	0:00:09.038687
101	5	9	2.35	0	0:00:09.037353
102	6	9	2.26	0	0:00:09.039540
103	3	9	2.03	0	0:00:09.034584
104	1	9	2.16	0	0:00:09.044028
105	1	9	1.71	0	0:00:09.039338
106	3	9	2.29	0	0:00:09.040713
107	6	9	2.29	0	0:00:09.038157
108	8	9	2.35	0	0:00:09.045290
109	7	9	2.16	0	0:00:09.035894
110	4	9	2.21	0	0:00:09.046599
111	0	9	2.02	0	0:00:09.037687
112	6	9	2.26	0	0:00:09.044730
113	2	9	2.29	0	0:00:09.037159
114	1	9	2.07	0	0:00:09.038449
115	3	9	1.43	0	0:00:09.021625
116	0	9	2.16	0	0:00:09.033743
117	4	9	1.97	0	0:00:09.043092
118	2	9	2.09	0	0:00:09.033823
119	7	9	2.08	0	0:00:09.036460
120	8	9	2.26	0	0:00:09.030928
121	3	9	2.35	0	0:00:09.038221
122	1	9	2.04	0	0:00:09.039599
123	2	9	2.08	0	0:00:09.036933
