idx	label	predict	radius	correct	time
0	3	6	2.74	0	0:00:10.735103
1	8	6	2.74	0	0:00:10.596906
2	8	6	2.74	0	0:00:10.659854
3	0	6	2.74	0	0:00:10.696684
4	6	6	2.67	1	0:00:10.784026
5	6	6	2.74	1	0:00:10.922293
6	1	6	2.74	0	0:00:10.995579
7	6	6	2.67	1	0:00:11.016152
8	3	6	2.74	0	0:00:11.030257
9	1	6	2.74	0	0:00:10.993148
10	0	6	2.67	0	0:00:11.073038
11	9	6	2.74	0	0:00:11.042861
12	5	6	2.74	0	0:00:11.085303
13	7	6	2.74	0	0:00:11.058663
14	9	6	2.74	0	0:00:11.089712
15	8	6	2.74	0	0:00:11.065056
16	5	6	2.74	0	0:00:11.149354
17	7	6	2.74	0	0:00:11.105474
18	8	6	2.74	0	0:00:11.065917
19	6	6	2.74	1	0:00:11.149785
20	7	6	2.67	0	0:00:11.108822
21	0	6	2.46	0	0:00:11.123790
22	4	6	2.74	0	0:00:11.077803
23	9	6	2.74	0	0:00:11.061538
24	5	6	2.67	0	0:00:11.056047
25	2	6	2.74	0	0:00:11.192337
26	4	6	2.74	0	0:00:11.055418
27	0	6	2.74	0	0:00:11.055708
28	9	6	2.74	0	0:00:11.172729
29	6	6	2.74	1	0:00:11.138209
30	6	6	2.74	1	0:00:11.096884
31	5	6	2.74	0	0:00:11.023993
32	4	6	2.74	0	0:00:11.133929
33	5	6	2.74	0	0:00:11.110297
34	9	6	2.74	0	0:00:11.108130
35	2	6	2.74	0	0:00:11.073079
36	4	6	2.67	0	0:00:11.112773
37	1	6	2.74	0	0:00:11.074808
38	9	6	2.74	0	0:00:11.100896
39	5	6	2.74	0	0:00:11.032774
40	4	6	2.74	0	0:00:11.126857
41	6	6	2.74	1	0:00:11.101193
42	5	6	2.74	0	0:00:11.104898
43	6	6	2.74	1	0:00:11.094198
44	0	6	2.24	0	0:00:11.109583
45	9	6	2.74	0	0:00:11.072810
46	3	6	2.74	0	0:00:11.132096
47	9	6	2.74	0	0:00:10.995486
48	7	6	2.74	0	0:00:11.148462
49	6	6	2.67	1	0:00:11.127255
50	9	6	2.63	0	0:00:11.139994
51	8	6	2.74	0	0:00:11.037273
52	0	6	2.74	0	0:00:11.071619
53	3	6	2.74	0	0:00:11.108267
54	8	6	2.74	0	0:00:11.091414
55	8	6	2.74	0	0:00:11.106153
56	7	6	2.74	0	0:00:11.093608
57	7	6	2.56	0	0:00:11.145152
58	4	6	2.74	0	0:00:11.052016
59	6	6	2.74	1	0:00:11.150307
60	7	6	2.63	0	0:00:11.096758
61	3	6	2.74	0	0:00:11.083633
62	6	6	2.52	1	0:00:11.060125
63	3	6	2.63	0	0:00:11.131518
64	6	6	2.74	1	0:00:11.099860
65	2	6	2.74	0	0:00:11.078207
66	1	6	2.74	0	0:00:11.109567
67	2	6	2.6	0	0:00:11.072642
68	3	6	2.74	0	0:00:11.033938
69	7	6	2.74	0	0:00:11.061539
70	2	6	2.74	0	0:00:11.142576
71	6	6	2.74	1	0:00:11.070003
72	8	6	2.74	0	0:00:11.149267
73	8	6	2.74	0	0:00:11.037122
74	0	6	2.74	0	0:00:11.133705
75	2	6	2.48	0	0:00:11.035415
76	9	6	2.74	0	0:00:11.126383
77	3	6	2.74	0	0:00:11.033947
78	3	6	2.74	0	0:00:11.087388
79	8	6	2.5	0	0:00:11.046945
80	8	6	2.67	0	0:00:11.117031
81	1	6	2.74	0	0:00:11.086629
82	1	6	2.74	0	0:00:11.075807
83	7	6	2.63	0	0:00:11.104870
84	2	6	2.74	0	0:00:11.057473
85	5	6	2.6	0	0:00:11.053568
86	2	6	2.74	0	0:00:11.110013
87	7	6	2.67	0	0:00:11.018609
88	8	6	2.74	0	0:00:11.086933
89	9	6	2.74	0	0:00:11.126110
90	0	6	2.74	0	0:00:10.994175
91	3	6	2.67	0	0:00:11.083622
92	8	6	2.74	0	0:00:11.057534
93	6	6	2.63	1	0:00:11.059538
94	4	6	2.67	0	0:00:11.083050
95	6	6	2.74	1	0:00:10.960420
96	6	6	2.74	1	0:00:11.151963
97	0	6	2.74	0	0:00:11.018809
98	0	6	2.37	0	0:00:11.043787
99	7	6	2.67	0	0:00:11.076360
100	4	6	2.74	0	0:00:11.084114
101	5	6	2.74	0	0:00:11.038079
102	6	6	2.56	1	0:00:11.048297
103	3	6	2.63	0	0:00:11.039720
104	1	6	2.74	0	0:00:11.070651
105	1	6	2.63	0	0:00:11.040116
106	3	6	2.74	0	0:00:11.074384
107	6	6	2.74	1	0:00:11.127367
108	8	6	2.74	0	0:00:11.028164
109	7	6	2.58	0	0:00:11.047806
110	4	6	2.74	0	0:00:11.044639
111	0	6	2.74	0	0:00:11.050065
112	6	6	2.42	1	0:00:11.061136
113	2	6	2.74	0	0:00:11.021229
114	1	6	2.74	0	0:00:11.045714
115	3	6	2.67	0	0:00:11.044057
116	0	6	2.67	0	0:00:11.023773
117	4	6	2.74	0	0:00:11.045803
118	2	6	2.45	0	0:00:11.042925
119	7	6	2.74	0	0:00:11.069304
120	8	6	2.74	0	0:00:11.078794
121	3	6	2.74	0	0:00:10.993673
122	1	6	2.74	0	0:00:11.109923
123	2	6	2.56	0	0:00:11.028567
124	8	6	2.63	0	0:00:11.055377
125	0	6	2.74	0	0:00:11.040684
126	8	6	2.74	0	0:00:11.072804
127	3	6	2.67	0	0:00:11.090657
128	5	6	2.6	0	0:00:11.056674
129	2	6	2.74	0	0:00:11.060635
130	4	6	2.63	0	0:00:11.062333
131	1	6	2.67	0	0:00:11.061954
132	8	6	2.67	0	0:00:11.024327
133	9	6	2.74	0	0:00:11.065793
134	1	6	2.74	0	0:00:11.071668
135	2	6	2.74	0	0:00:11.066626
136	9	6	2.74	0	0:00:11.074304
137	7	6	2.74	0	0:00:11.068429
138	2	6	2.63	0	0:00:10.997386
139	9	6	2.74	0	0:00:11.056216
140	6	6	2.74	1	0:00:11.065103
141	5	6	2.74	0	0:00:11.055136
142	6	6	2.52	1	0:00:11.100654
143	3	6	2.74	0	0:00:11.020220
144	8	6	2.6	0	0:00:11.087308
145	7	6	2.67	0	0:00:11.046865
146	6	6	2.67	1	0:00:11.073063
147	2	6	2.6	0	0:00:10.984563
148	5	6	2.67	0	0:00:11.124393
149	2	6	2.74	0	0:00:11.067623
150	8	6	2.74	0	0:00:11.081465
151	9	6	2.67	0	0:00:11.042685
152	6	6	2.74	1	0:00:11.089660
153	0	6	2.74	0	0:00:11.037075
154	0	6	2.74	0	0:00:11.058530
155	5	6	2.67	0	0:00:11.113504
156	2	6	2.74	0	0:00:11.047688
157	9	6	2.74	0	0:00:11.024851
158	5	6	2.74	0	0:00:11.092324
159	4	6	2.56	0	0:00:10.958812
160	2	6	2.6	0	0:00:11.135540
161	1	6	2.74	0	0:00:11.036927
162	6	6	2.74	1	0:00:11.000037
163	6	6	2.63	1	0:00:11.076013
164	8	6	2.74	0	0:00:11.041069
165	4	6	2.67	0	0:00:11.068549
166	8	6	2.67	0	0:00:11.034807
167	4	6	2.74	0	0:00:11.057115
168	5	6	2.67	0	0:00:11.031730
169	0	6	2.67	0	0:00:11.045466
170	9	6	2.74	0	0:00:11.065082
171	9	6	2.74	0	0:00:11.091470
172	9	6	2.74	0	0:00:11.017540
173	8	6	2.74	0	0:00:11.037452
174	9	6	2.74	0	0:00:11.026573
175	9	6	2.67	0	0:00:11.074936
176	3	6	2.63	0	0:00:11.055724
177	7	6	2.74	0	0:00:10.986598
178	5	6	2.74	0	0:00:11.084002
179	0	6	2.74	0	0:00:11.088759
180	0	6	2.74	0	0:00:11.050927
181	5	6	2.6	0	0:00:11.060742
182	2	6	2.58	0	0:00:11.072239
183	2	6	2.74	0	0:00:11.050401
184	3	6	2.67	0	0:00:11.047848
185	8	6	2.74	0	0:00:11.010675
