idx	label	predict	radius	correct	time
0	3	3	0.0161	1	0:00:10.713797
1	8	8	0.142	1	0:00:10.691556
2	8	8	0.0708	1	0:00:10.743863
3	0	0	0.0746	1	0:00:10.776281
4	6	6	0.196	1	0:00:10.799558
5	6	6	0.196	1	0:00:10.830842
6	1	1	0.166	1	0:00:10.834653
7	6	6	0.131	1	0:00:10.914207
8	3	6	0.0385	0	0:00:10.941096
9	1	1	0.0819	1	0:00:10.961458
10	0	0	0.0219	1	0:00:10.987923
11	9	9	0.196	1	0:00:10.977876
12	5	6	0.13	0	0:00:10.986263
13	7	7	0.0351	1	0:00:11.017164
14	9	9	0.196	1	0:00:11.012269
15	8	6	0.0452	0	0:00:11.039447
16	5	5	0.0423	1	0:00:11.021073
17	7	7	0.0602	1	0:00:11.031311
18	8	8	0.196	1	0:00:11.012189
19	6	6	0.196	1	0:00:11.036356
20	7	7	0.119	1	0:00:11.038733
21	0	0	0.136	1	0:00:11.019133
22	4	6	0.0179	0	0:00:11.007821
23	9	9	0.196	1	0:00:11.061311
24	5	4	0.0532	0	0:00:11.031923
25	2	2	0.143	1	0:00:11.006928
26	4	6	0.0262	0	0:00:11.086755
27	0	0	0.0494	1	0:00:11.059768
28	9	9	0.0833	1	0:00:11.015928
29	6	6	0.196	1	0:00:11.046910
30	6	6	0.196	1	0:00:11.044030
31	5	-1	0.0	0	0:00:10.999799
32	4	4	0.134	1	0:00:11.107986
33	5	6	0.0382	0	0:00:11.035259
34	9	9	0.125	1	0:00:11.052274
35	2	8	0.0254	0	0:00:11.054692
36	4	4	0.15	1	0:00:11.060957
37	1	9	0.0546	0	0:00:11.027538
38	9	9	0.196	1	0:00:11.061156
39	5	5	0.141	1	0:00:11.075509
40	4	4	0.158	1	0:00:11.073646
41	6	6	0.196	1	0:00:11.050379
42	5	3	0.0347	0	0:00:11.063275
43	6	6	0.196	1	0:00:11.060097
44	0	0	0.196	1	0:00:11.016646
45	9	9	0.196	1	0:00:11.026295
46	3	6	0.0698	0	0:00:11.083144
47	9	9	0.0426	1	0:00:11.127733
48	7	7	0.116	1	0:00:11.069186
49	6	6	0.126	1	0:00:11.075730
50	9	9	0.0674	1	0:00:11.039887
51	8	-1	0.0	0	0:00:11.084027
52	0	6	0.0164	0	0:00:11.030919
53	3	6	0.119	0	0:00:11.087548
54	8	8	0.196	1	0:00:11.043914
55	8	6	0.0269	0	0:00:11.061192
56	7	-1	0.0	0	0:00:11.105762
57	7	4	0.0226	0	0:00:11.051148
58	4	6	0.0424	0	0:00:11.074531
59	6	6	0.123	1	0:00:11.044736
60	7	7	0.0424	1	0:00:11.101317
61	3	6	0.107	0	0:00:11.118265
62	6	6	0.196	1	0:00:11.029225
63	3	3	0.0822	1	0:00:11.105219
64	6	6	0.196	1	0:00:11.093213
65	2	2	0.0306	1	0:00:11.068045
66	1	1	0.0192	1	0:00:11.097630
67	2	2	0.196	1	0:00:11.061076
68	3	6	0.169	0	0:00:11.086352
69	7	7	0.0682	1	0:00:11.077244
70	2	6	0.0345	0	0:00:11.066725
71	6	6	0.196	1	0:00:11.078010
72	8	8	0.0907	1	0:00:11.058992
73	8	8	0.0821	1	0:00:11.116685
74	0	6	0.0912	0	0:00:11.061746
75	2	2	0.196	1	0:00:11.123611
76	9	9	0.0896	1	0:00:11.108104
77	3	6	0.0196	0	0:00:11.094160
78	3	6	0.179	0	0:00:11.019953
79	8	8	0.196	1	0:00:11.119409
80	8	8	0.16	1	0:00:11.081604
81	1	1	0.196	1	0:00:11.050566
82	1	1	0.196	1	0:00:11.089424
83	7	4	0.0079	0	0:00:11.094957
84	2	2	0.0841	1	0:00:11.096975
85	5	-1	0.0	0	0:00:11.131737
86	2	2	0.022	1	0:00:11.061648
87	7	4	0.00698	0	0:00:11.068499
88	8	8	0.196	1	0:00:11.040622
89	9	9	0.196	1	0:00:11.092836
90	0	0	0.0762	1	0:00:11.118831
91	3	6	0.0992	0	0:00:11.062026
92	8	8	0.196	1	0:00:11.070632
93	6	6	0.196	1	0:00:11.062626
94	4	-1	0.0	0	0:00:11.101617
95	6	6	0.196	1	0:00:11.110764
96	6	6	0.196	1	0:00:11.049556
97	0	6	0.116	0	0:00:11.122193
98	0	0	0.196	1	0:00:11.047118
99	7	7	0.163	1	0:00:11.089646
