idx	label	predict	radius	correct	time
0	3	3	0.0391	1	0:00:10.672180
1	8	8	0.0391	1	0:00:10.706354
2	8	8	0.0391	1	0:00:10.759191
3	0	0	0.0391	1	0:00:10.788484
4	6	6	0.0391	1	0:00:10.812423
5	6	6	0.0391	1	0:00:10.825538
6	1	1	0.0391	1	0:00:10.825273
7	6	6	0.0391	1	0:00:10.948311
8	3	3	0.0184	1	0:00:10.860808
9	1	1	0.0391	1	0:00:10.839509
10	0	0	0.0391	1	0:00:10.890395
11	9	9	0.0391	1	0:00:10.957816
12	5	5	0.0382	1	0:00:10.943416
13	7	7	0.0391	1	0:00:10.984886
14	9	9	0.0391	1	0:00:11.005502
15	8	8	0.0228	1	0:00:10.983449
16	5	5	0.0391	1	0:00:10.975394
17	7	7	0.0391	1	0:00:11.008951
18	8	8	0.0391	1	0:00:10.977464
19	6	6	0.0391	1	0:00:10.988733
20	7	7	0.0391	1	0:00:10.999407
21	0	0	0.0391	1	0:00:10.951483
22	4	4	0.0391	1	0:00:11.004769
23	9	9	0.0391	1	0:00:11.006057
24	5	5	0.0391	1	0:00:10.979203
25	2	2	0.0391	1	0:00:11.002858
26	4	4	0.0365	1	0:00:11.022738
27	0	0	0.0391	1	0:00:11.008228
28	9	9	0.0391	1	0:00:10.987655
29	6	6	0.0391	1	0:00:11.044523
30	6	6	0.0391	1	0:00:10.977412
31	5	5	0.0391	1	0:00:10.993095
32	4	4	0.0391	1	0:00:11.017741
33	5	5	0.0391	1	0:00:10.963348
34	9	9	0.0391	1	0:00:11.008338
35	2	2	0.0286	1	0:00:10.950471
36	4	4	0.0391	1	0:00:10.950499
37	1	9	0.0186	0	0:00:10.979670
38	9	9	0.0391	1	0:00:10.939689
39	5	5	0.0391	1	0:00:10.968574
40	4	4	0.0391	1	0:00:10.989050
41	6	6	0.0391	1	0:00:10.924427
42	5	5	0.0268	1	0:00:10.961437
43	6	6	0.0391	1	0:00:10.938305
44	0	0	0.0391	1	0:00:10.966130
45	9	9	0.0391	1	0:00:10.927144
46	3	3	0.0391	1	0:00:10.940461
47	9	-1	0.0	0	0:00:10.956974
48	7	7	0.0391	1	0:00:10.961977
49	6	6	0.0382	1	0:00:10.932792
50	9	9	0.0391	1	0:00:10.944041
51	8	8	0.0391	1	0:00:10.948821
52	0	2	0.00506	0	0:00:10.923639
53	3	3	0.0391	1	0:00:10.944946
54	8	8	0.0391	1	0:00:10.940971
55	8	8	0.0391	1	0:00:10.931768
56	7	7	0.0203	1	0:00:10.967876
57	7	3	0.0336	0	0:00:10.961973
58	4	3	0.0391	0	0:00:10.927431
59	6	6	0.0365	1	0:00:10.983698
60	7	7	0.0391	1	0:00:10.916351
61	3	5	0.0391	0	0:00:10.973279
62	6	6	0.0391	1	0:00:10.951091
63	3	3	0.0391	1	0:00:10.971476
64	6	6	0.0391	1	0:00:10.972263
65	2	2	0.0391	1	0:00:10.953968
66	1	1	0.0045	1	0:00:10.945285
67	2	2	0.0391	1	0:00:10.945400
68	3	6	0.0391	0	0:00:10.963885
69	7	7	0.0391	1	0:00:10.930311
70	2	2	0.0382	1	0:00:10.958128
71	6	6	0.0391	1	0:00:10.948112
72	8	8	0.0391	1	0:00:10.981904
73	8	8	0.0391	1	0:00:10.957229
74	0	0	0.0262	1	0:00:10.953738
75	2	2	0.0391	1	0:00:10.955369
76	9	9	0.0391	1	0:00:10.918818
77	3	3	0.0391	1	0:00:10.985888
78	3	3	0.0285	1	0:00:10.986900
79	8	8	0.0391	1	0:00:10.924014
80	8	8	0.0391	1	0:00:10.945206
81	1	1	0.0391	1	0:00:10.960110
82	1	1	0.0391	1	0:00:10.923843
83	7	7	0.0391	1	0:00:10.961626
84	2	2	0.0391	1	0:00:10.964286
85	5	5	0.0135	1	0:00:10.958476
86	2	2	0.021	1	0:00:10.964463
87	7	7	0.032	1	0:00:10.953555
88	8	8	0.0391	1	0:00:10.982040
89	9	9	0.0391	1	0:00:10.966926
90	0	0	0.0391	1	0:00:10.984414
91	3	3	0.0391	1	0:00:10.933926
92	8	8	0.0391	1	0:00:10.950682
93	6	6	0.0391	1	0:00:10.978408
