idx	label	predict	radius	correct	time
0	3	9	1.34	0	0:00:08.719550
1	8	9	1.17	0	0:00:08.738399
2	8	9	1.34	0	0:00:08.755002
3	0	9	1.51	0	0:00:08.771432
4	6	9	1.31	0	0:00:08.782813
5	6	9	1.56	0	0:00:08.802123
6	1	9	1.46	0	0:00:08.799181
7	6	9	1.39	0	0:00:08.802203
8	3	9	1.56	0	0:00:08.805856
9	1	9	1.56	0	0:00:08.809365
10	0	9	1.43	0	0:00:08.818388
11	9	9	1.49	1	0:00:08.821588
12	5	9	1.46	0	0:00:08.826529
13	7	9	1.33	0	0:00:08.828624
14	9	9	1.26	1	0:00:08.832234
15	8	9	1.16	0	0:00:08.829554
16	5	9	1.56	0	0:00:08.835487
17	7	9	1.53	0	0:00:08.836620
18	8	9	1.51	0	0:00:08.837966
19	6	9	1.53	0	0:00:08.842673
20	7	9	0.873	0	0:00:08.843974
21	0	9	1.0	0	0:00:08.841318
22	4	9	0.885	0	0:00:08.846196
23	9	9	1.56	1	0:00:08.844423
24	5	9	1.47	0	0:00:08.847150
25	2	9	1.16	0	0:00:08.848205
26	4	9	1.37	0	0:00:08.848047
27	0	9	1.2	0	0:00:08.847869
28	9	9	1.03	1	0:00:08.848927
29	6	9	1.53	0	0:00:08.849368
30	6	9	1.11	0	0:00:08.848797
31	5	9	1.56	0	0:00:08.848268
32	4	9	1.56	0	0:00:08.848519
33	5	9	1.42	0	0:00:08.850128
34	9	9	1.27	1	0:00:08.845838
35	2	9	1.35	0	0:00:08.847637
36	4	9	1.56	0	0:00:08.846391
37	1	9	1.32	0	0:00:08.848388
38	9	9	1.56	1	0:00:08.846236
39	5	9	1.33	0	0:00:08.846873
40	4	9	1.34	0	0:00:08.846293
41	6	9	1.03	0	0:00:08.847452
42	5	9	1.21	0	0:00:08.852787
43	6	9	1.37	0	0:00:08.850616
44	0	9	0.937	0	0:00:08.847672
45	9	9	1.53	1	0:00:08.851463
46	3	9	1.46	0	0:00:08.849710
47	9	9	1.56	1	0:00:08.851770
48	7	9	1.42	0	0:00:08.849025
49	6	9	0.994	0	0:00:08.853235
50	9	9	1.16	1	0:00:08.849879
51	8	9	1.56	0	0:00:08.847535
52	0	9	1.22	0	0:00:08.845787
53	3	9	1.53	0	0:00:08.848547
54	8	9	1.39	0	0:00:08.848161
55	8	9	1.53	0	0:00:08.848516
56	7	9	1.56	0	0:00:08.848931
57	7	9	1.32	0	0:00:08.848559
58	4	9	1.56	0	0:00:08.847320
59	6	9	1.49	0	0:00:08.848549
60	7	9	1.51	0	0:00:08.850734
61	3	9	1.43	0	0:00:08.848785
62	6	9	1.05	0	0:00:08.847525
63	3	9	1.37	0	0:00:08.848430
64	6	9	1.44	0	0:00:08.849542
65	2	9	1.11	0	0:00:08.849118
66	1	9	1.22	0	0:00:08.850090
67	2	9	0.476	0	0:00:08.852453
68	3	9	1.24	0	0:00:08.847145
69	7	9	1.39	0	0:00:08.851650
70	2	9	1.51	0	0:00:08.849815
71	6	9	1.42	0	0:00:08.848460
72	8	9	1.56	0	0:00:08.848724
73	8	9	1.42	0	0:00:08.851316
74	0	9	1.33	0	0:00:08.850027
75	2	9	0.819	0	0:00:08.846821
76	9	9	1.53	1	0:00:08.850275
77	3	9	1.37	0	0:00:08.847314
78	3	9	1.35	0	0:00:08.849541
79	8	9	1.56	0	0:00:08.848412
80	8	9	1.42	0	0:00:08.847773
81	1	9	1.56	0	0:00:08.850250
82	1	9	0.558	0	0:00:08.852859
83	7	9	1.56	0	0:00:08.848795
84	2	9	1.56	0	0:00:08.847871
85	5	9	0.861	0	0:00:08.853297
86	2	9	1.16	0	0:00:08.850512
87	7	9	1.53	0	0:00:08.847127
88	8	9	1.56	0	0:00:08.853467
89	9	9	1.53	1	0:00:08.852415
90	0	9	1.56	0	0:00:08.850188
91	3	9	1.47	0	0:00:08.849088
92	8	9	1.56	0	0:00:08.850635
93	6	9	0.66	0	0:00:08.850140
94	4	9	1.24	0	0:00:08.848661
95	6	9	1.56	0	0:00:08.849686
96	6	9	1.49	0	0:00:08.849242
97	0	9	1.47	0	0:00:08.851787
98	0	9	0.628	0	0:00:08.852311
99	7	9	1.56	0	0:00:08.850482
100	4	9	1.53	0	0:00:08.850861
101	5	9	1.56	0	0:00:08.850644
102	6	9	1.4	0	0:00:08.847527
103	3	9	1.56	0	0:00:08.854167
104	1	9	1.35	0	0:00:08.848590
105	1	9	0.804	0	0:00:08.851204
106	3	9	1.08	0	0:00:08.852761
107	6	9	1.19	0	0:00:08.852993
108	8	9	1.56	0	0:00:08.851686
109	7	9	1.36	0	0:00:08.849743
110	4	9	1.56	0	0:00:08.854639
111	0	9	1.27	0	0:00:08.852614
112	6	9	1.15	0	0:00:08.851462
113	2	9	1.56	0	0:00:08.853466
114	1	9	1.56	0	0:00:08.854131
115	3	9	1.05	0	0:00:08.854489
116	0	9	1.46	0	0:00:08.852180
117	4	9	1.19	0	0:00:08.854544
118	2	9	0.713	0	0:00:08.850270
119	7	9	1.56	0	0:00:08.853747
120	8	9	1.56	0	0:00:08.851156
121	3	9	0.908	0	0:00:08.852590
122	1	9	1.13	0	0:00:08.851935
123	2	9	0.624	0	0:00:08.854947
124	8	9	1.49	0	0:00:08.851808
125	0	9	1.37	0	0:00:08.853225
126	8	9	1.46	0	0:00:08.850618
127	3	9	1.56	0	0:00:08.855988
128	5	9	1.24	0	0:00:08.852641
129	2	9	1.46	0	0:00:08.850377
130	4	9	1.53	0	0:00:08.854219
131	1	9	1.56	0	0:00:08.852251
132	8	9	1.42	0	0:00:08.853513
133	9	9	1.49	1	0:00:08.852463
134	1	9	1.49	0	0:00:08.851132
135	2	9	1.56	0	0:00:08.851283
136	9	9	1.56	1	0:00:08.852971
137	7	9	1.42	0	0:00:08.853692
138	2	9	1.21	0	0:00:08.852015
139	9	9	1.46	1	0:00:08.852661
140	6	9	1.56	0	0:00:08.853153
141	5	9	1.15	0	0:00:08.856429
142	6	9	1.53	0	0:00:08.853843
143	3	9	1.56	0	0:00:08.852971
144	8	9	1.32	0	0:00:08.854577
145	7	9	1.47	0	0:00:08.854692
146	6	9	1.45	0	0:00:08.851361
147	2	9	1.38	0	0:00:08.853288
148	5	9	1.28	0	0:00:08.854127
149	2	9	1.56	0	0:00:08.854684
150	8	9	1.04	0	0:00:08.853120
151	9	9	1.4	1	0:00:08.853971
152	6	9	1.18	0	0:00:08.852432
153	0	9	1.47	0	0:00:08.851600
154	0	9	0.931	0	0:00:08.854584
155	5	9	1.51	0	0:00:08.854115
156	2	9	1.56	0	0:00:08.855433
157	9	9	1.44	1	0:00:08.853867
158	5	9	1.47	0	0:00:08.851882
159	4	9	1.56	0	0:00:08.854583
160	2	9	1.23	0	0:00:08.854425
161	1	9	0.973	0	0:00:08.852906
162	6	9	1.38	0	0:00:08.855770
163	6	9	1.27	0	0:00:08.852633
164	8	9	1.51	0	0:00:08.851305
165	4	9	1.56	0	0:00:08.851790
166	8	9	1.41	0	0:00:08.849485
167	4	9	1.53	0	0:00:08.850627
168	5	9	1.56	0	0:00:08.852848
169	0	9	1.56	0	0:00:08.851926
170	9	9	1.53	1	0:00:08.849774
171	9	9	1.56	1	0:00:08.853889
172	9	9	1.53	1	0:00:08.851798
173	8	9	1.49	0	0:00:08.850767
174	9	9	1.56	1	0:00:08.851568
175	9	9	0.973	1	0:00:08.852565
176	3	9	0.889	0	0:00:08.860069
177	7	9	1.51	0	0:00:08.853733
178	5	9	1.56	0	0:00:08.850948
179	0	9	1.47	0	0:00:08.853754
180	0	9	1.53	0	0:00:08.857731
181	5	9	1.56	0	0:00:08.851174
182	2	9	1.41	0	0:00:08.854728
183	2	9	1.53	0	0:00:08.854141
184	3	9	1.56	0	0:00:08.850640
185	8	9	1.56	0	0:00:08.852696
186	6	9	0.755	0	0:00:08.854043
187	3	9	1.53	0	0:00:08.850573
188	4	9	1.43	0	0:00:08.851405
189	0	6	0.262	0	0:00:08.853570
190	5	9	1.44	0	0:00:08.851201
191	8	9	1.56	0	0:00:08.849638
192	0	9	1.53	0	0:00:08.851390
193	1	9	1.53	0	0:00:08.850528
194	7	9	1.56	0	0:00:08.848187
195	2	9	0.895	0	0:00:08.851433
196	8	9	1.42	0	0:00:08.852611
197	8	9	1.56	0	0:00:08.847409
198	7	9	0.708	0	0:00:08.851209
199	8	9	1.53	0	0:00:08.850761
200	5	9	1.37	0	0:00:08.853078
201	1	9	1.56	0	0:00:08.846630
202	8	9	1.56	0	0:00:08.852003
203	7	9	1.2	0	0:00:08.850316
204	1	9	1.1	0	0:00:08.853045
205	3	9	1.49	0	0:00:08.849356
206	0	9	0.86	0	0:00:08.856166
207	5	9	1.38	0	0:00:08.853543
208	7	9	1.49	0	0:00:08.850713
209	9	9	1.51	1	0:00:08.851796
210	7	9	1.56	0	0:00:08.853547
211	4	9	1.56	0	0:00:08.849715
212	5	9	1.29	0	0:00:08.851857
213	9	9	1.56	1	0:00:08.853238
214	8	9	1.47	0	0:00:08.851297
215	0	9	1.56	0	0:00:08.849422
216	7	9	1.56	0	0:00:08.850176
217	9	9	1.41	1	0:00:08.852844
218	8	9	1.53	0	0:00:08.847139
219	2	9	1.42	0	0:00:08.850888
220	7	9	1.13	0	0:00:08.852026
221	6	9	1.47	0	0:00:08.850593
222	9	9	1.56	1	0:00:08.849912
223	4	9	1.3	0	0:00:08.853413
224	3	9	1.53	0	0:00:08.849005
225	9	9	1.28	1	0:00:08.852722
226	6	9	1.53	0	0:00:08.848787
227	4	9	1.51	0	0:00:08.850138
228	7	9	1.22	0	0:00:08.849995
229	6	9	1.09	0	0:00:08.844055
230	5	9	0.881	0	0:00:08.839367
231	1	9	1.56	0	0:00:08.841388
232	5	9	0.373	0	0:00:08.852780
233	8	9	1.16	0	0:00:08.851617
234	8	9	1.44	0	0:00:08.850745
235	0	9	1.15	0	0:00:08.852718
236	4	9	1.3	0	0:00:08.850704
237	0	9	1.53	0	0:00:08.851870
238	5	9	1.56	0	0:00:08.847254
239	5	9	1.56	0	0:00:08.851513
240	1	9	1.09	0	0:00:08.851558
241	1	9	1.33	0	0:00:08.852857
242	8	9	1.46	0	0:00:08.853731
243	9	9	1.51	1	0:00:08.850759
244	0	9	1.16	0	0:00:08.851575
245	3	9	1.11	0	0:00:08.851706
246	1	9	1.56	0	0:00:08.848526
247	9	9	1.56	1	0:00:08.848811
248	2	9	1.28	0	0:00:08.851244
249	2	9	1.1	0	0:00:08.848401
250	5	9	1.53	0	0:00:08.850823
251	3	9	1.45	0	0:00:08.852494
252	9	9	1.51	1	0:00:08.854017
253	9	9	1.56	1	0:00:08.850834
254	4	9	1.12	0	0:00:08.853830
255	0	9	1.49	0	0:00:08.850487
256	3	9	1.53	0	0:00:08.850931
257	0	9	1.56	0	0:00:08.850346
258	0	9	1.49	0	0:00:08.854199
259	9	9	1.56	1	0:00:08.852909
260	8	9	1.46	0	0:00:08.855329
261	1	9	1.42	0	0:00:08.858421
262	5	9	0.859	0	0:00:08.857637
263	7	9	1.43	0	0:00:08.854641
264	0	9	1.24	0	0:00:08.856853
265	8	9	1.46	0	0:00:08.856129
266	2	9	1.56	0	0:00:08.852974
267	4	9	0.981	0	0:00:08.854488
268	7	9	1.56	0	0:00:08.854961
269	0	9	1.51	0	0:00:08.853889
270	2	9	1.46	0	0:00:08.854330
271	3	9	1.36	0	0:00:08.852207
272	6	9	1.22	0	0:00:08.851192
273	3	9	1.12	0	0:00:08.853295
274	8	9	1.49	0	0:00:08.855695
275	5	9	1.41	0	0:00:08.854981
276	0	9	0.868	0	0:00:08.852061
277	3	9	0.956	0	0:00:08.852787
278	4	9	1.25	0	0:00:08.856671
279	3	9	1.39	0	0:00:08.851307
280	9	9	1.09	1	0:00:08.854714
281	0	9	1.25	0	0:00:08.856976
282	6	9	1.53	0	0:00:08.853716
283	1	9	1.28	0	0:00:08.855330
284	0	9	1.56	0	0:00:08.853374
285	9	9	1.56	1	0:00:08.857285
286	1	9	1.33	0	0:00:08.854490
287	0	9	1.56	0	0:00:08.855177
288	7	9	1.28	0	0:00:08.854060
289	9	9	1.38	1	0:00:08.854093
290	1	9	1.56	0	0:00:08.854905
291	2	9	1.56	0	0:00:08.854681
292	6	9	1.56	0	0:00:08.853710
293	9	9	1.42	1	0:00:08.854277
294	3	9	1.16	0	0:00:08.855666
295	4	9	1.27	0	0:00:08.852369
296	6	9	1.16	0	0:00:08.853756
297	0	9	0.253	0	0:00:08.855141
298	0	9	1.17	0	0:00:08.854347
299	6	9	1.33	0	0:00:08.855390
300	6	9	0.834	0	0:00:08.855236
301	6	9	1.53	0	0:00:08.854731
302	3	9	1.4	0	0:00:08.853651
303	2	9	1.4	0	0:00:08.861642
304	6	9	1.39	0	0:00:08.857262
305	1	9	1.45	0	0:00:08.859626
306	8	9	1.28	0	0:00:08.863056
307	2	9	1.56	0	0:00:08.860617
308	1	9	1.56	0	0:00:08.860329
309	6	9	1.43	0	0:00:08.859221
310	8	9	1.51	0	0:00:08.857930
311	6	9	1.42	0	0:00:08.858937
312	8	9	1.56	0	0:00:08.860671
313	0	9	1.46	0	0:00:08.861494
314	4	9	1.47	0	0:00:08.865494
315	0	9	1.15	0	0:00:08.869246
316	7	9	1.49	0	0:00:08.879758
317	7	9	1.56	0	0:00:08.873765
318	5	9	1.53	0	0:00:08.874965
319	5	9	1.56	0	0:00:08.878947
320	3	9	1.53	0	0:00:08.897082
321	5	9	1.36	0	0:00:08.882702
322	2	9	1.25	0	0:00:08.893812
323	3	9	1.43	0	0:00:08.893837
324	4	9	1.56	0	0:00:08.891212
325	1	9	1.35	0	0:00:08.896017
326	7	9	1.51	0	0:00:08.905131
327	5	9	1.56	0	0:00:08.899076
328	4	9	1.51	0	0:00:08.903613
329	6	9	1.47	0	0:00:08.902375
330	1	9	0.718	0	0:00:08.903533
331	9	9	1.43	1	0:00:08.905223
332	3	9	1.49	0	0:00:08.910689
333	6	9	1.17	0	0:00:08.907380
334	6	9	1.43	0	0:00:08.906189
335	9	9	1.56	1	0:00:08.901272
336	3	9	1.51	0	0:00:08.914275
337	8	9	1.56	0	0:00:08.904017
338	0	9	1.53	0	0:00:08.911420
339	7	9	1.29	0	0:00:08.917674
340	2	9	1.51	0	0:00:08.906475
341	6	9	1.51	0	0:00:08.912378
342	2	9	1.37	0	0:00:08.915546
343	5	9	1.56	0	0:00:08.906450
344	8	9	1.35	0	0:00:08.910244
345	5	9	1.23	0	0:00:08.897098
346	4	9	1.56	0	0:00:08.921475
347	6	9	1.56	0	0:00:08.906945
348	8	9	1.13	0	0:00:08.909760
349	9	9	1.53	1	0:00:08.916241
350	9	9	1.56	1	0:00:08.911050
351	1	9	1.56	0	0:00:08.910605
352	0	9	1.56	0	0:00:08.915038
