idx	label	predict	radius	correct	time
0	3	-1	0.0	0	0:00:10.593194
1	8	8	0.0839	1	0:00:10.634573
2	8	8	0.0341	1	0:00:10.673438
3	0	0	0.0681	1	0:00:10.713722
4	6	6	0.235	1	0:00:10.732023
5	6	6	0.235	1	0:00:10.749197
6	1	1	0.198	1	0:00:10.753632
7	6	6	0.139	1	0:00:10.763781
8	3	6	0.0407	0	0:00:10.767417
9	1	1	0.0564	1	0:00:10.769121
10	0	-1	0.0	0	0:00:10.778978
11	9	9	0.235	1	0:00:10.775417
12	5	6	0.172	0	0:00:10.782609
13	7	-1	0.0	0	0:00:10.784520
14	9	9	0.223	1	0:00:10.828255
15	8	6	0.0859	0	0:00:10.785256
16	5	-1	0.0	0	0:00:10.785669
17	7	7	0.0035	1	0:00:10.791452
18	8	8	0.235	1	0:00:10.776264
19	6	6	0.235	1	0:00:10.791059
20	7	7	0.0675	1	0:00:10.793916
21	0	0	0.0862	1	0:00:10.777186
22	4	6	0.0262	0	0:00:10.777175
23	9	9	0.235	1	0:00:10.799829
24	5	4	0.0585	0	0:00:10.788623
25	2	2	0.125	1	0:00:10.780580
26	4	6	0.0306	0	0:00:10.812620
27	0	-1	0.0	0	0:00:10.797899
28	9	9	0.0722	1	0:00:10.799398
29	6	6	0.235	1	0:00:10.787938
30	6	6	0.235	1	0:00:10.785665
31	5	6	0.0608	0	0:00:10.797605
32	4	4	0.101	1	0:00:10.777990
33	5	6	0.0752	0	0:00:10.794502
34	9	9	0.112	1	0:00:10.800542
35	2	-1	0.0	0	0:00:10.795806
36	4	4	0.141	1	0:00:10.788416
37	1	9	0.0605	0	0:00:10.789377
38	9	9	0.235	1	0:00:10.787871
39	5	5	0.0798	1	0:00:10.812862
40	4	4	0.126	1	0:00:10.804189
41	6	6	0.235	1	0:00:10.779137
42	5	3	0.0201	0	0:00:10.792232
43	6	6	0.235	1	0:00:10.789608
44	0	0	0.229	1	0:00:10.781657
45	9	9	0.235	1	0:00:10.792890
46	3	6	0.113	0	0:00:10.791810
47	9	9	0.0627	1	0:00:10.785678
48	7	7	0.0321	1	0:00:10.783073
49	6	6	0.135	1	0:00:10.803516
50	9	9	0.0182	1	0:00:10.812703
51	8	6	0.0296	0	0:00:10.787244
52	0	6	0.0662	0	0:00:10.795606
53	3	6	0.166	0	0:00:10.788479
54	8	8	0.235	1	0:00:10.798184
55	8	6	0.0997	0	0:00:10.793397
56	7	-1	0.0	0	0:00:10.786504
57	7	4	0.035	0	0:00:10.774773
58	4	6	0.0739	0	0:00:10.812531
59	6	6	0.129	1	0:00:10.789515
60	7	7	0.00057	1	0:00:10.780543
61	3	6	0.142	0	0:00:10.807775
62	6	6	0.235	1	0:00:10.794768
63	3	3	0.0494	1	0:00:10.778716
64	6	6	0.226	1	0:00:10.817596
65	2	6	0.0526	0	0:00:10.813193
66	1	1	0.0217	1	0:00:10.796602
67	2	2	0.2	1	0:00:10.787731
68	3	6	0.193	0	0:00:10.795784
69	7	6	0.00394	0	0:00:10.792947
70	2	6	0.0852	0	0:00:10.802108
71	6	6	0.235	1	0:00:10.791606
72	8	8	0.0125	1	0:00:10.788939
73	8	8	0.0227	1	0:00:10.795384
74	0	6	0.128	0	0:00:10.818703
75	2	2	0.203	1	0:00:10.791654
76	9	9	0.0594	1	0:00:10.804881
77	3	6	0.0485	0	0:00:10.803624
78	3	6	0.212	0	0:00:10.803844
79	8	8	0.229	1	0:00:10.820719
80	8	8	0.12	1	0:00:10.781033
81	1	1	0.235	1	0:00:10.785951
82	1	1	0.235	1	0:00:10.788897
83	7	4	0.0747	0	0:00:10.792779
84	2	2	0.0191	1	0:00:10.792339
85	5	-1	0.0	0	0:00:10.812085
86	2	-1	0.0	0	0:00:10.809550
87	7	6	0.000648	0	0:00:10.783702
88	8	8	0.186	1	0:00:10.793688
89	9	9	0.226	1	0:00:10.798127
90	0	0	0.0467	1	0:00:10.807633
91	3	6	0.162	0	0:00:10.807498
92	8	8	0.171	1	0:00:10.787669
93	6	6	0.235	1	0:00:10.790403
94	4	6	0.0606	0	0:00:10.792146
95	6	6	0.235	1	0:00:10.793955
96	6	6	0.235	1	0:00:10.822169
97	0	6	0.169	0	0:00:10.801803
98	0	0	0.235	1	0:00:10.787548
99	7	7	0.121	1	0:00:10.828896
100	4	4	0.126	1	0:00:10.798471
101	5	-1	0.0	0	0:00:10.804489
102	6	6	0.235	1	0:00:10.802643
103	3	6	0.00863	0	0:00:10.801458
104	1	1	0.235	1	0:00:10.804882
105	1	1	0.235	1	0:00:10.806486
106	3	6	0.0981	0	0:00:10.822122
107	6	6	0.235	1	0:00:10.807925
108	8	8	0.235	1	0:00:10.798102
109	7	6	0.0157	0	0:00:10.795713
110	4	6	0.00485	0	0:00:10.787717
111	0	-1	0.0	0	0:00:10.797814
112	6	6	0.235	1	0:00:10.792334
113	2	6	0.0746	0	0:00:10.807139
114	1	1	0.0982	1	0:00:10.808475
115	3	6	0.0495	0	0:00:10.834470
116	0	4	0.00571	0	0:00:10.801325
117	4	-1	0.0	0	0:00:10.809099
118	2	6	0.0178	0	0:00:10.800414
119	7	7	0.0587	1	0:00:10.830158
120	8	6	0.0808	0	0:00:10.811699
121	3	6	0.00128	0	0:00:10.801100
122	1	1	0.0988	1	0:00:10.818885
123	2	2	0.113	1	0:00:10.794948
124	8	8	0.122	1	0:00:10.806243
125	0	-1	0.0	0	0:00:10.806716
126	8	9	0.0457	0	0:00:10.826637
127	3	6	0.165	0	0:00:10.798005
128	5	6	0.0309	0	0:00:10.794367
129	2	6	0.0206	0	0:00:10.820802
130	4	4	0.184	1	0:00:10.796968
131	1	1	0.084	1	0:00:10.818190
132	8	8	0.217	1	0:00:10.814677
133	9	9	0.235	1	0:00:10.785420
134	1	1	0.0355	1	0:00:10.795876
135	2	6	0.0823	0	0:00:10.817778
136	9	9	0.235	1	0:00:10.798220
137	7	7	0.235	1	0:00:10.819586
138	2	2	0.0435	1	0:00:10.792579
139	9	9	0.0123	1	0:00:10.818015
140	6	6	0.204	1	0:00:10.802705
141	5	5	0.148	1	0:00:10.809830
142	6	6	0.235	1	0:00:10.800806
143	3	9	0.0526	0	0:00:10.830932
144	8	-1	0.0	0	0:00:10.804456
145	7	6	0.11	0	0:00:10.798998
146	6	6	0.235	1	0:00:10.794839
147	2	6	0.223	0	0:00:10.800483
148	5	6	0.00847	0	0:00:10.803353
149	2	2	0.0627	1	0:00:10.800943
150	8	8	0.0624	1	0:00:10.791588
151	9	9	0.0277	1	0:00:10.803845
152	6	6	0.168	1	0:00:10.803012
153	0	-1	0.0	0	0:00:10.796566
154	0	0	0.0087	1	0:00:10.798204
155	5	6	0.081	0	0:00:10.807584
156	2	6	0.0503	0	0:00:10.804306
157	9	9	0.175	1	0:00:10.803316
158	5	6	0.0151	0	0:00:10.801058
159	4	4	0.18	1	0:00:10.797039
160	2	2	0.0163	1	0:00:10.807865
161	1	1	0.112	1	0:00:10.798921
162	6	6	0.229	1	0:00:10.803167
163	6	6	0.208	1	0:00:10.796517
164	8	8	0.0138	1	0:00:10.794793
165	4	4	0.0803	1	0:00:10.801312
166	8	8	0.0291	1	0:00:10.792961
167	4	6	0.134	0	0:00:10.802516
168	5	5	0.0591	1	0:00:10.813645
169	0	8	0.149	0	0:00:10.792025
170	9	9	0.235	1	0:00:10.801845
171	9	8	0.00949	0	0:00:10.801289
172	9	9	0.008	1	0:00:10.797045
173	8	8	0.0655	1	0:00:10.797379
174	9	9	0.211	1	0:00:10.794694
175	9	9	0.235	1	0:00:10.800965
176	3	6	0.0561	0	0:00:10.799798
177	7	7	0.0728	1	0:00:10.803479
178	5	-1	0.0	0	0:00:10.800611
179	0	0	0.0693	1	0:00:10.804519
180	0	6	0.0853	0	0:00:10.808495
181	5	5	0.0499	1	0:00:10.794067
182	2	2	0.219	1	0:00:10.800072
183	2	6	0.139	0	0:00:10.799102
184	3	6	0.0869	0	0:00:10.806289
185	8	6	0.0365	0	0:00:10.799870
186	6	6	0.229	1	0:00:10.789814
187	3	6	0.0522	0	0:00:10.809817
188	4	4	0.0374	1	0:00:10.797637
189	0	0	0.033	1	0:00:10.788009
190	5	5	0.143	1	0:00:10.801022
191	8	8	0.104	1	0:00:10.799924
192	0	4	0.0353	0	0:00:10.799203
193	1	1	0.181	1	0:00:10.794585
194	7	7	0.0742	1	0:00:10.803603
195	2	6	0.0416	0	0:00:10.805197
196	8	8	0.16	1	0:00:10.806906
197	8	6	0.137	0	0:00:10.786692
198	7	6	0.044	0	0:00:10.792545
199	8	8	0.0245	1	0:00:10.802008
200	5	6	0.11	0	0:00:10.806442
201	1	9	0.0422	0	0:00:10.788160
202	8	8	0.229	1	0:00:10.795428
203	7	1	0.0248	0	0:00:10.796071
204	1	6	0.0127	0	0:00:10.796634
205	3	6	0.108	0	0:00:10.800733
206	0	0	0.0675	1	0:00:10.798391
207	5	6	0.00661	0	0:00:10.794834
208	7	7	0.235	1	0:00:10.804338
209	9	9	0.204	1	0:00:10.800771
210	7	6	0.123	0	0:00:10.804592
211	4	-1	0.0	0	0:00:10.787238
212	5	5	0.235	1	0:00:10.795933
213	9	-1	0.0	0	0:00:10.785625
214	8	8	0.0168	1	0:00:10.797655
215	0	0	0.0426	1	0:00:10.795165
216	7	7	0.235	1	0:00:10.786714
217	9	9	0.102	1	0:00:10.797167
218	8	6	0.0515	0	0:00:10.775630
219	2	2	0.0595	1	0:00:10.801651
220	7	7	0.0418	1	0:00:10.794937
221	6	6	0.203	1	0:00:10.804391
222	9	9	0.235	1	0:00:10.801541
223	4	6	0.0602	0	0:00:10.793125
224	3	6	0.0908	0	0:00:10.795695
225	9	9	0.235	1	0:00:10.801545
226	6	6	0.152	1	0:00:10.798228
227	4	4	0.0792	1	0:00:10.806865
228	7	6	0.0203	0	0:00:10.793486
229	6	6	0.188	1	0:00:10.799269
230	5	6	0.0697	0	0:00:10.801964
231	1	1	0.155	1	0:00:10.797009
232	5	3	0.0522	0	0:00:10.796523
233	8	1	0.0304	0	0:00:10.794410
234	8	6	0.127	0	0:00:10.800760
235	0	0	0.159	1	0:00:10.786916
236	4	4	0.0912	1	0:00:10.794971
237	0	-1	0.0	0	0:00:10.795395
238	5	3	0.0356	0	0:00:10.792948
239	5	5	0.0854	1	0:00:10.800884
240	1	1	0.235	1	0:00:10.803421
