idx	label	predict	radius	correct	time
0	3	3	0.0235	1	0:00:10.357989
1	8	8	0.0235	1	0:00:10.380052
2	8	8	0.0235	1	0:00:10.441474
3	0	0	0.0235	1	0:00:10.447199
4	6	6	0.0235	1	0:00:10.479318
5	6	6	0.0235	1	0:00:10.495765
6	1	1	0.0235	1	0:00:10.491971
7	6	6	0.0235	1	0:00:10.514477
8	3	3	0.0199	1	0:00:10.514865
9	1	1	0.0235	1	0:00:10.514054
10	0	0	0.0235	1	0:00:10.505113
11	9	9	0.0235	1	0:00:10.521884
12	5	5	0.0235	1	0:00:10.532172
13	7	7	0.0235	1	0:00:10.513264
14	9	9	0.0235	1	0:00:10.531340
15	8	8	0.0168	1	0:00:10.520408
16	5	5	0.0235	1	0:00:10.526214
17	7	7	0.0235	1	0:00:10.540734
18	8	8	0.0235	1	0:00:10.515932
19	6	6	0.0235	1	0:00:10.530915
20	7	7	0.0235	1	0:00:10.529097
21	0	0	0.0235	1	0:00:10.488596
22	4	4	0.0235	1	0:00:10.528930
23	9	9	0.0235	1	0:00:10.535830
24	5	5	0.0235	1	0:00:10.524085
25	2	2	0.0235	1	0:00:10.518103
26	4	4	0.0235	1	0:00:10.539169
27	0	0	0.0235	1	0:00:10.530605
28	9	9	0.0235	1	0:00:10.539173
29	6	6	0.0235	1	0:00:10.525467
30	6	6	0.0235	1	0:00:10.537163
31	5	5	0.0235	1	0:00:10.534699
32	4	4	0.0235	1	0:00:10.542213
33	5	5	0.0235	1	0:00:10.533327
34	9	9	0.0235	1	0:00:10.532265
35	2	2	0.0235	1	0:00:10.537298
36	4	4	0.0235	1	0:00:10.543201
37	1	9	0.0164	0	0:00:10.542929
38	9	9	0.0235	1	0:00:10.548422
39	5	5	0.0235	1	0:00:10.546214
40	4	4	0.0235	1	0:00:10.532689
41	6	6	0.0235	1	0:00:10.527892
42	5	5	0.0229	1	0:00:10.538445
43	6	6	0.0235	1	0:00:10.551147
44	0	0	0.0235	1	0:00:10.502868
45	9	9	0.0235	1	0:00:10.544645
46	3	3	0.0235	1	0:00:10.536794
47	9	0	0.00485	0	0:00:10.540647
48	7	7	0.0235	1	0:00:10.521771
49	6	6	0.0235	1	0:00:10.525131
50	9	9	0.0235	1	0:00:10.540080
51	8	8	0.0235	1	0:00:10.538208
52	0	2	0.00282	0	0:00:10.528281
53	3	3	0.0235	1	0:00:10.526945
54	8	8	0.0235	1	0:00:10.511954
55	8	8	0.0235	1	0:00:10.502517
56	7	7	0.021	1	0:00:10.539623
57	7	3	0.0235	0	0:00:10.529431
58	4	3	0.0235	0	0:00:10.549299
59	6	6	0.0213	1	0:00:10.537035
60	7	7	0.0235	1	0:00:10.526646
61	3	5	0.0235	0	0:00:10.533368
62	6	6	0.0235	1	0:00:10.525545
63	3	3	0.0235	1	0:00:10.520671
64	6	6	0.0235	1	0:00:10.546267
65	2	2	0.0235	1	0:00:10.539823
66	1	1	0.00574	1	0:00:10.542381
67	2	2	0.0235	1	0:00:10.507602
68	3	6	0.0235	0	0:00:10.540152
69	7	7	0.0235	1	0:00:10.542048
70	2	2	0.0235	1	0:00:10.520772
71	6	6	0.0235	1	0:00:10.542789
72	8	8	0.0235	1	0:00:10.509930
73	8	8	0.0235	1	0:00:10.526544
74	0	0	0.0235	1	0:00:10.527773
75	2	2	0.0235	1	0:00:10.514611
76	9	9	0.0235	1	0:00:10.539238
77	3	3	0.0235	1	0:00:10.551828
78	3	3	0.0221	1	0:00:10.532747
79	8	8	0.0235	1	0:00:10.505153
80	8	8	0.0235	1	0:00:10.512152
81	1	1	0.0235	1	0:00:10.510064
82	1	1	0.0235	1	0:00:10.535321
83	7	7	0.0235	1	0:00:10.525485
84	2	2	0.0235	1	0:00:10.509855
85	5	5	0.012	1	0:00:10.541815
86	2	2	0.0131	1	0:00:10.539048
87	7	7	0.0235	1	0:00:10.514760
88	8	8	0.0235	1	0:00:10.537404
89	9	9	0.0235	1	0:00:10.544537
90	0	0	0.0235	1	0:00:10.518581
91	3	3	0.0235	1	0:00:10.537786
92	8	8	0.0235	1	0:00:10.523496
93	6	6	0.0235	1	0:00:10.537406
94	4	4	0.0235	1	0:00:10.531930
95	6	6	0.0235	1	0:00:10.539450
96	6	6	0.0235	1	0:00:10.539749
97	0	0	0.0235	1	0:00:10.479724
98	0	0	0.0235	1	0:00:10.521543
99	7	7	0.0235	1	0:00:10.534175
100	4	4	0.0235	1	0:00:10.548957
101	5	5	0.0235	1	0:00:10.547909
102	6	6	0.0235	1	0:00:10.526316
103	3	3	0.0235	1	0:00:10.539410
104	1	1	0.0235	1	0:00:10.536819
105	1	1	0.0235	1	0:00:10.517824
106	3	3	0.0235	1	0:00:10.535993
107	6	6	0.0235	1	0:00:10.540993
108	8	8	0.0235	1	0:00:10.530335
109	7	7	0.0235	1	0:00:10.526572
110	4	4	0.0235	1	0:00:10.541747
111	0	0	0.0235	1	0:00:10.528072
112	6	6	0.0235	1	0:00:10.513356
113	2	2	0.0235	1	0:00:10.527832
114	1	1	0.0235	1	0:00:10.537500
115	3	3	0.0235	1	0:00:10.542029
116	0	0	0.0235	1	0:00:10.527445
117	4	4	0.0235	1	0:00:10.547245
118	2	6	0.0235	0	0:00:10.521496
119	7	7	0.0235	1	0:00:10.547255
120	8	8	0.0235	1	0:00:10.536288
121	3	3	0.0235	1	0:00:10.510667
122	1	1	0.0235	1	0:00:10.548384
123	2	2	0.0235	1	0:00:10.508405
124	8	8	0.0235	1	0:00:10.522063
125	0	2	0.0226	0	0:00:10.539636
126	8	8	0.0235	1	0:00:10.539110
127	3	-1	0.0	0	0:00:10.546910
128	5	3	0.0235	0	0:00:10.537672
129	2	2	0.0235	1	0:00:10.533295
130	4	4	0.0235	1	0:00:10.538327
131	1	1	0.0235	1	0:00:10.539881
132	8	8	0.0235	1	0:00:10.542865
133	9	9	0.0235	1	0:00:10.537422
134	1	1	0.0235	1	0:00:10.540040
135	2	2	0.0235	1	0:00:10.540278
136	9	9	0.0235	1	0:00:10.551949
137	7	7	0.0235	1	0:00:10.539369
138	2	2	0.0235	1	0:00:10.527799
139	9	9	0.0235	1	0:00:10.521474
140	6	6	0.00712	1	0:00:10.551321
141	5	5	0.0235	1	0:00:10.543214
142	6	6	0.0235	1	0:00:10.534767
143	3	3	0.0235	1	0:00:10.556734
144	8	8	0.0235	1	0:00:10.536361
145	7	7	0.000998	1	0:00:10.543144
146	6	6	0.0235	1	0:00:10.541775
147	2	3	0.0216	0	0:00:10.549251
148	5	5	0.0235	1	0:00:10.539081
149	2	2	0.0235	1	0:00:10.528495
150	8	8	0.0235	1	0:00:10.543158
151	9	9	0.0235	1	0:00:10.552244
152	6	6	0.0235	1	0:00:10.554645
153	0	0	0.0235	1	0:00:10.551889
154	0	0	0.0235	1	0:00:10.516677
155	5	5	0.0235	1	0:00:10.545475
156	2	2	0.0235	1	0:00:10.536937
157	9	9	0.0235	1	0:00:10.549362
158	5	3	0.0171	0	0:00:10.540020
159	4	4	0.0235	1	0:00:10.545397
160	2	2	0.0235	1	0:00:10.523495
161	1	1	0.0235	1	0:00:10.534628
162	6	6	0.0235	1	0:00:10.538450
163	6	6	0.0235	1	0:00:10.543171
164	8	8	0.0235	1	0:00:10.534921
165	4	4	0.0235	1	0:00:10.547984
166	8	8	0.0235	1	0:00:10.533868
167	4	4	0.0235	1	0:00:10.549458
168	5	5	0.0235	1	0:00:10.548214
169	0	8	0.0156	0	0:00:10.537588
170	9	9	0.0235	1	0:00:10.553447
171	9	9	0.0235	1	0:00:10.543247
172	9	9	0.0235	1	0:00:10.549441
173	8	8	0.0235	1	0:00:10.531600
174	9	9	0.0235	1	0:00:10.543416
175	9	9	0.0235	1	0:00:10.544981
176	3	3	0.0235	1	0:00:10.521514
177	7	7	0.0235	1	0:00:10.560327
178	5	3	0.0172	0	0:00:10.539092
179	0	0	0.0235	1	0:00:10.553339
180	0	0	0.0235	1	0:00:10.527135
181	5	5	0.0235	1	0:00:10.529554
182	2	2	0.0235	1	0:00:10.531318
183	2	2	0.0229	1	0:00:10.550902
184	3	3	0.0235	1	0:00:10.533477
185	8	8	0.0235	1	0:00:10.527000
186	6	6	0.0235	1	0:00:10.535356
187	3	3	0.0235	1	0:00:10.549769
188	4	4	0.0235	1	0:00:10.530169
189	0	0	0.0235	1	0:00:10.514774
190	5	5	0.0235	1	0:00:10.545442
191	8	8	0.0235	1	0:00:10.553338
192	0	4	0.00424	0	0:00:10.535257
193	1	1	0.0235	1	0:00:10.550337
194	7	7	0.0235	1	0:00:10.554344
195	2	2	0.0235	1	0:00:10.542421
196	8	8	0.0235	1	0:00:10.551681
197	8	8	0.0235	1	0:00:10.507520
198	7	7	0.0235	1	0:00:10.532944
199	8	8	0.0235	1	0:00:10.556583
200	5	5	0.0235	1	0:00:10.551477
201	1	9	0.0235	0	0:00:10.519516
202	8	8	0.0235	1	0:00:10.522509
203	7	7	0.0235	1	0:00:10.549989
204	1	1	0.0235	1	0:00:10.555931
205	3	3	0.0235	1	0:00:10.538049
206	0	0	0.0235	1	0:00:10.541551
207	5	5	0.0235	1	0:00:10.552811
208	7	7	0.0235	1	0:00:10.542339
209	9	9	0.0235	1	0:00:10.543185
210	7	5	0.00534	0	0:00:10.545726
211	4	0	0.0235	0	0:00:10.531711
212	5	5	0.0235	1	0:00:10.531957
213	9	8	0.0235	0	0:00:10.549319
214	8	8	0.0235	1	0:00:10.543823
215	0	0	0.0235	1	0:00:10.532125
216	7	7	0.0235	1	0:00:10.534893
217	9	9	0.0235	1	0:00:10.549887
218	8	8	0.0235	1	0:00:10.521166
219	2	2	0.0235	1	0:00:10.556746
220	7	7	0.0143	1	0:00:10.558265
221	6	6	0.0235	1	0:00:10.542700
222	9	9	0.0235	1	0:00:10.558958
223	4	4	0.0235	1	0:00:10.561218
224	3	3	0.0235	1	0:00:10.559449
225	9	9	0.0235	1	0:00:10.556116
226	6	6	0.00425	1	0:00:10.541634
227	4	4	0.0235	1	0:00:10.550035
228	7	5	0.00578	0	0:00:10.544147
229	6	6	0.0235	1	0:00:10.557230
230	5	5	0.0235	1	0:00:10.547435
231	1	1	0.0235	1	0:00:10.543911
232	5	3	0.0235	0	0:00:10.553842
233	8	8	0.0235	1	0:00:10.544502
234	8	8	0.0235	1	0:00:10.539107
235	0	0	0.0235	1	0:00:10.513573
236	4	4	0.0235	1	0:00:10.539073
237	0	0	0.0235	1	0:00:10.542804
238	5	5	0.0235	1	0:00:10.535592
239	5	5	0.0235	1	0:00:10.546316
240	1	1	0.0235	1	0:00:10.544132
241	1	1	0.0235	1	0:00:10.553271
242	8	8	0.0191	1	0:00:10.552726
243	9	9	0.0235	1	0:00:10.560683
244	0	0	0.0235	1	0:00:10.536164
245	3	3	0.0235	1	0:00:10.529205
246	1	1	0.0235	1	0:00:10.547111
247	9	9	0.0235	1	0:00:10.531065
248	2	2	0.0235	1	0:00:10.561180
249	2	6	0.0192	0	0:00:10.538832
250	5	5	0.0235	1	0:00:10.551847
251	3	3	0.0235	1	0:00:10.544643
252	9	9	0.0235	1	0:00:10.570827
253	9	9	0.0235	1	0:00:10.543425
254	4	4	0.0235	1	0:00:10.544009
255	0	0	0.0235	1	0:00:10.551234
256	3	3	0.0235	1	0:00:10.567394
257	0	0	0.0235	1	0:00:10.524627
258	0	8	0.0235	0	0:00:10.554745
259	9	9	0.0235	1	0:00:10.552089
260	8	8	0.0235	1	0:00:10.564169
261	1	1	0.0235	1	0:00:10.567268
262	5	5	0.0235	1	0:00:10.551732
263	7	3	0.0223	0	0:00:10.556808
264	0	0	0.0235	1	0:00:10.542643
265	8	8	0.0235	1	0:00:10.541785
266	2	2	0.0199	1	0:00:10.570060
