idx	label	predict	radius	correct	time
0	3	3	0.0782	1	0:00:10.795668
1	8	8	0.0782	1	0:00:10.672670
2	8	8	0.0764	1	0:00:10.731694
3	0	0	0.0782	1	0:00:10.736137
4	6	6	0.0782	1	0:00:10.753715
5	6	6	0.0782	1	0:00:10.772789
6	1	1	0.0782	1	0:00:10.841556
7	6	6	0.0782	1	0:00:10.927569
8	3	3	0.0129	1	0:00:10.926644
9	1	1	0.0782	1	0:00:10.908155
10	0	0	0.0782	1	0:00:10.918509
11	9	9	0.0782	1	0:00:10.939954
12	5	5	0.0163	1	0:00:11.039781
13	7	7	0.0782	1	0:00:11.026333
14	9	9	0.0782	1	0:00:10.939705
15	8	8	0.031	1	0:00:11.016254
16	5	5	0.0782	1	0:00:11.003449
17	7	7	0.0782	1	0:00:10.958474
18	8	8	0.0782	1	0:00:11.032862
19	6	6	0.0782	1	0:00:11.007054
20	7	7	0.0782	1	0:00:11.029352
21	0	0	0.0782	1	0:00:10.974727
22	4	4	0.0576	1	0:00:11.036153
23	9	9	0.0782	1	0:00:11.041575
24	5	5	0.0711	1	0:00:11.095133
25	2	2	0.0782	1	0:00:10.975865
26	4	4	0.0212	1	0:00:11.066462
27	0	0	0.0782	1	0:00:11.013090
28	9	9	0.0782	1	0:00:11.010079
29	6	6	0.0782	1	0:00:11.033174
30	6	6	0.0782	1	0:00:11.059219
31	5	5	0.0782	1	0:00:11.024866
32	4	4	0.0782	1	0:00:11.031445
33	5	5	0.0679	1	0:00:11.052067
34	9	9	0.0782	1	0:00:11.015121
35	2	2	0.0156	1	0:00:11.026022
36	4	4	0.0782	1	0:00:10.977434
37	1	9	0.028	0	0:00:11.040851
38	9	9	0.0782	1	0:00:10.996703
39	5	5	0.0782	1	0:00:11.009418
40	4	4	0.0782	1	0:00:10.987113
41	6	6	0.0782	1	0:00:10.992922
42	5	5	0.0259	1	0:00:10.968721
43	6	6	0.0782	1	0:00:10.974047
44	0	0	0.0782	1	0:00:10.997346
45	9	9	0.0782	1	0:00:10.971700
46	3	3	0.0308	1	0:00:11.005669
47	9	-1	0.0	0	0:00:11.012556
48	7	7	0.0782	1	0:00:10.963476
49	6	6	0.0633	1	0:00:10.966122
