idx	label	predict	radius	correct	time
0	3	3	0.0274	1	0:00:10.398526
1	8	8	0.0274	1	0:00:10.430372
2	8	8	0.0274	1	0:00:10.466838
3	0	0	0.0274	1	0:00:10.481228
4	6	6	0.0274	1	0:00:10.505492
5	6	6	0.0274	1	0:00:10.532793
6	1	1	0.0274	1	0:00:10.535449
7	6	6	0.0274	1	0:00:10.550910
8	3	3	0.0197	1	0:00:10.561347
9	1	1	0.0274	1	0:00:10.560747
10	0	0	0.0274	1	0:00:10.555098
11	9	9	0.0274	1	0:00:10.574562
12	5	5	0.0274	1	0:00:10.589956
13	7	7	0.0274	1	0:00:10.577615
14	9	9	0.0274	1	0:00:10.587278
15	8	8	0.0183	1	0:00:10.584423
16	5	5	0.0274	1	0:00:10.585182
17	7	7	0.0274	1	0:00:10.592737
18	8	8	0.0274	1	0:00:10.570486
19	6	6	0.0274	1	0:00:10.593843
20	7	7	0.0274	1	0:00:10.597687
21	0	0	0.0274	1	0:00:10.539045
22	4	4	0.0274	1	0:00:10.587079
23	9	9	0.0274	1	0:00:10.595340
24	5	5	0.0274	1	0:00:10.585945
25	2	2	0.0274	1	0:00:10.593276
26	4	4	0.0274	1	0:00:10.607881
27	0	0	0.0274	1	0:00:10.603064
28	9	9	0.0274	1	0:00:10.607264
29	6	6	0.0274	1	0:00:10.599223
30	6	6	0.0274	1	0:00:10.597003
31	5	5	0.0274	1	0:00:10.600391
32	4	4	0.0274	1	0:00:10.603271
33	5	5	0.0274	1	0:00:10.601360
34	9	9	0.0274	1	0:00:10.598408
35	2	2	0.0267	1	0:00:10.600492
36	4	4	0.0274	1	0:00:10.617958
37	1	9	0.0169	0	0:00:10.616855
38	9	9	0.0274	1	0:00:10.603070
39	5	5	0.0274	1	0:00:10.614119
40	4	4	0.0274	1	0:00:10.612841
41	6	6	0.0274	1	0:00:10.595495
42	5	5	0.0252	1	0:00:10.607785
43	6	6	0.0274	1	0:00:10.602787
44	0	0	0.0274	1	0:00:10.570701
45	9	9	0.0274	1	0:00:10.610714
46	3	3	0.0274	1	0:00:10.615654
47	9	0	0.00335	0	0:00:10.611757
48	7	7	0.0274	1	0:00:10.602119
49	6	6	0.0274	1	0:00:10.602739
50	9	9	0.0274	1	0:00:10.598417
51	8	8	0.0274	1	0:00:10.615613
52	0	2	0.00313	0	0:00:10.614833
53	3	3	0.0274	1	0:00:10.613477
54	8	8	0.0274	1	0:00:10.574672
55	8	8	0.0274	1	0:00:10.574348
56	7	7	0.0208	1	0:00:10.617080
57	7	3	0.0274	0	0:00:10.607424
58	4	3	0.0274	0	0:00:10.621410
59	6	6	0.0256	1	0:00:10.610908
60	7	7	0.0274	1	0:00:10.601149
61	3	5	0.0274	0	0:00:10.610014
62	6	6	0.0274	1	0:00:10.603764
63	3	3	0.0274	1	0:00:10.588604
64	6	6	0.0274	1	0:00:10.631192
65	2	2	0.0274	1	0:00:10.617725
66	1	1	0.00545	1	0:00:10.614250
67	2	2	0.0274	1	0:00:10.574700
68	3	6	0.0274	0	0:00:10.607087
69	7	7	0.0274	1	0:00:10.603775
70	2	2	0.0274	1	0:00:10.579983
71	6	6	0.0274	1	0:00:10.604914
72	8	8	0.0274	1	0:00:10.567996
73	8	8	0.0274	1	0:00:10.596094
74	0	0	0.0258	1	0:00:10.602436
75	2	2	0.0274	1	0:00:10.588892
76	9	9	0.0274	1	0:00:10.610104
77	3	3	0.0274	1	0:00:10.612155
78	3	3	0.0254	1	0:00:10.606774
79	8	8	0.0274	1	0:00:10.574858
80	8	8	0.0274	1	0:00:10.579036
81	1	1	0.0274	1	0:00:10.566172
82	1	1	0.0274	1	0:00:10.602036
83	7	7	0.0274	1	0:00:10.584999
84	2	2	0.0274	1	0:00:10.565927
85	5	5	0.0123	1	0:00:10.607732
86	2	2	0.0148	1	0:00:10.608041
87	7	7	0.0274	1	0:00:10.573602
88	8	8	0.0274	1	0:00:10.597960
89	9	9	0.0274	1	0:00:10.604880
90	0	0	0.0274	1	0:00:10.588827
91	3	3	0.0274	1	0:00:10.609007
