idx	label	predict	radius	correct	time
0	3	6	3.18	0	0:00:10.601567
1	8	6	3.13	0	0:00:10.670193
2	8	6	3.03	0	0:00:10.731564
3	0	6	3.18	0	0:00:10.857139
4	6	6	2.98	1	0:00:11.075789
5	6	6	2.99	1	0:00:11.058535
6	1	6	3.14	0	0:00:11.078821
7	6	6	2.63	1	0:00:11.076925
8	3	6	3.04	0	0:00:11.086566
9	1	6	3.18	0	0:00:11.177498
10	0	6	3.01	0	0:00:11.072775
11	9	6	3.03	0	0:00:11.157856
12	5	6	3.03	0	0:00:11.101005
13	7	6	2.71	0	0:00:11.145164
14	9	6	2.99	0	0:00:11.128670
15	8	6	2.9	0	0:00:11.175626
16	5	6	2.93	0	0:00:11.072634
17	7	6	2.87	0	0:00:11.275167
18	8	6	2.71	0	0:00:11.159820
19	6	6	2.91	1	0:00:11.184343
20	7	6	2.49	0	0:00:11.148244
21	0	6	2.5	0	0:00:11.154125
22	4	6	2.91	0	0:00:11.224788
23	9	6	3.12	0	0:00:11.166485
24	5	6	2.63	0	0:00:11.159390
25	2	6	2.8	0	0:00:11.189305
26	4	6	2.95	0	0:00:11.274040
27	0	6	2.79	0	0:00:11.219530
28	9	6	2.94	0	0:00:11.188296
29	6	6	3.13	1	0:00:11.213436
30	6	6	2.87	1	0:00:11.197951
31	5	6	3.2	0	0:00:11.147356
32	4	6	3.06	0	0:00:11.093835
33	5	6	3.05	0	0:00:11.334674
34	9	6	2.84	0	0:00:11.164212
35	2	6	2.97	0	0:00:11.217227
36	4	6	2.98	0	0:00:11.197480
37	1	6	3.17	0	0:00:11.204375
38	9	6	2.99	0	0:00:11.186731
39	5	6	3.05	0	0:00:11.234581
40	4	6	2.82	0	0:00:11.190719
41	6	6	2.51	1	0:00:11.233222
42	5	6	2.81	0	0:00:11.137270
43	6	6	2.97	1	0:00:11.229872
44	0	6	1.92	0	0:00:10.976507
45	9	6	2.93	0	0:00:11.097025
46	3	6	2.99	0	0:00:11.370106
47	9	6	2.99	0	0:00:11.208174
48	7	6	2.92	0	0:00:11.086540
49	6	6	2.8	1	0:00:11.134505
50	9	6	2.63	0	0:00:11.232265
51	8	6	2.99	0	0:00:11.130766
52	0	6	2.99	0	0:00:11.102048
53	3	6	2.94	0	0:00:11.129016
54	8	6	3.09	0	0:00:11.179164
55	8	6	3.06	0	0:00:11.151527
56	7	6	2.78	0	0:00:11.110272
57	7	6	2.51	0	0:00:11.164468
58	4	6	2.96	0	0:00:11.156444
59	6	6	2.79	1	0:00:11.145784
60	7	6	2.66	0	0:00:11.141601
61	3	6	2.89	0	0:00:11.144672
62	6	6	2.44	1	0:00:11.172376
63	3	6	2.62	0	0:00:11.103368
64	6	6	3.09	1	0:00:11.122788
65	2	6	2.84	0	0:00:11.181662
66	1	6	3.0	0	0:00:11.125275
67	2	6	2.9	0	0:00:11.175715
68	3	6	2.75	0	0:00:11.089531
69	7	6	2.66	0	0:00:11.137606
70	2	6	2.88	0	0:00:11.150491
71	6	6	2.78	1	0:00:11.197783
72	8	6	2.99	0	0:00:11.134449
73	8	6	2.92	0	0:00:11.141957
74	0	6	2.59	0	0:00:11.159720
75	2	6	2.58	0	0:00:11.160643
76	9	6	2.97	0	0:00:11.155184
77	3	6	3.18	0	0:00:11.170264
