idx	label	predict	radius	correct	time
0	3	9	0.409	0	0:00:10.638287
1	8	9	0.0569	0	0:00:10.678590
2	8	9	0.546	0	0:00:10.794716
3	0	9	0.702	0	0:00:11.075943
4	6	9	0.462	0	0:00:11.321568
5	6	9	1.07	0	0:00:11.329099
6	1	9	0.8	0	0:00:11.305866
7	6	9	0.66	0	0:00:11.373795
8	3	9	0.836	0	0:00:11.362937
9	1	9	1.02	0	0:00:11.343146
10	0	9	0.558	0	0:00:11.362650
11	9	9	0.881	1	0:00:11.407070
12	5	9	0.701	0	0:00:11.285742
13	7	9	0.696	0	0:00:11.558167
14	9	9	0.671	1	0:00:11.425632
15	8	9	0.2	0	0:00:11.514818
16	5	9	0.923	0	0:00:11.438895
17	7	9	0.801	0	0:00:11.480381
18	8	9	0.774	0	0:00:11.412955
19	6	9	0.681	0	0:00:11.402048
20	7	6	0.0305	0	0:00:11.232963
21	0	6	0.251	0	0:00:11.626890
22	4	9	0.396	0	0:00:11.534689
23	9	9	1.1	1	0:00:11.330606
24	5	9	0.518	0	0:00:11.407214
25	2	9	0.573	0	0:00:11.469857
26	4	9	0.573	0	0:00:11.602665
27	0	9	0.371	0	0:00:11.440445
28	9	9	0.154	1	0:00:11.572188
29	6	9	0.91	0	0:00:11.466229
30	6	9	0.533	0	0:00:11.471226
31	5	9	1.06	0	0:00:11.476331
32	4	9	0.868	0	0:00:11.508056
33	5	9	0.617	0	0:00:11.437300
34	9	9	0.782	1	0:00:11.417212
35	2	9	0.426	0	0:00:11.443455
36	4	9	1.05	0	0:00:11.569312
37	1	9	0.463	0	0:00:11.448894
38	9	9	1.17	1	0:00:11.340253
39	5	9	0.502	0	0:00:11.364775
40	4	9	0.494	0	0:00:11.532217
41	6	9	0.347	0	0:00:11.485080
42	5	9	0.688	0	0:00:11.060382
43	6	9	0.553	0	0:00:11.366580
44	0	9	0.314	0	0:00:11.687183
45	9	9	0.957	1	0:00:11.405264
46	3	9	0.654	0	0:00:11.374358
47	9	9	0.979	1	0:00:11.363980
48	7	9	0.64	0	0:00:11.354939
49	6	9	0.136	0	0:00:11.227668
50	9	9	0.549	1	0:00:11.508727
51	8	9	0.796	0	0:00:11.290564
52	0	9	0.474	0	0:00:11.342586
53	3	9	1.07	0	0:00:11.394981
54	8	9	0.478	0	0:00:11.549856
55	8	9	0.867	0	0:00:11.339864
56	7	9	0.825	0	0:00:11.334195
57	7	9	0.733	0	0:00:11.285002
58	4	9	0.872	0	0:00:11.508069
59	6	9	0.708	0	0:00:11.390580
60	7	9	0.41	0	0:00:11.355497
61	3	9	0.684	0	0:00:11.356273
62	6	9	0.561	0	0:00:11.396127
63	3	9	0.76	0	0:00:11.311465
64	6	9	0.603	0	0:00:11.479125
65	2	9	0.304	0	0:00:11.299982
66	1	9	0.586	0	0:00:11.052226
67	2	6	0.252	0	0:00:11.697765
68	3	9	0.705	0	0:00:11.411136
69	7	9	0.77	0	0:00:11.356034
70	2	9	0.884	0	0:00:11.306619
71	6	9	0.643	0	0:00:11.440465
72	8	9	0.941	0	0:00:11.384279
73	8	9	0.713	0	0:00:11.412158
74	0	9	0.748	0	0:00:11.304681
75	2	6	0.167	0	0:00:11.366205
76	9	9	0.7	1	0:00:11.461678
77	3	9	0.439	0	0:00:11.237180
78	3	9	0.773	0	0:00:11.538942
79	8	9	0.774	0	0:00:11.240356
80	8	9	0.622	0	0:00:11.549487
81	1	9	0.568	0	0:00:11.409299
82	1	6	0.13	0	0:00:11.294236
83	7	9	0.639	0	0:00:11.483171
84	2	9	0.877	0	0:00:11.299177
85	5	9	0.213	0	0:00:11.327134
86	2	9	0.56	0	0:00:11.354303
87	7	9	0.974	0	0:00:11.466998
88	8	9	0.998	0	0:00:11.419426
89	9	9	1.12	1	0:00:11.320173
90	0	9	0.848	0	0:00:11.404718
91	3	9	0.806	0	0:00:11.118288
92	8	9	0.898	0	0:00:11.531548
93	6	6	0.125	1	0:00:11.419321
94	4	9	0.436	0	0:00:11.229974
95	6	9	1.06	0	0:00:11.551621
96	6	9	0.744	0	0:00:11.214683
97	0	9	0.774	0	0:00:11.407014
98	0	6	0.644	0	0:00:11.417899
99	7	9	0.937	0	0:00:11.344079
100	4	9	0.909	0	0:00:11.363082
101	5	9	1.07	0	0:00:11.316010
102	6	9	0.771	0	0:00:11.481737
103	3	9	1.02	0	0:00:11.440827
104	1	9	0.573	0	0:00:11.320495
105	1	-1	0.0	0	0:00:11.402071
106	3	9	0.146	0	0:00:11.465384
107	6	9	0.646	0	0:00:11.333278
108	8	9	0.77	0	0:00:11.411188
109	7	9	0.413	0	0:00:11.448210
110	4	9	0.969	0	0:00:11.156672
111	0	9	0.291	0	0:00:11.443105
112	6	9	0.0638	0	0:00:11.518905
113	2	9	1.05	0	0:00:11.389182
114	1	9	1.17	0	0:00:11.400692
115	3	9	0.212	0	0:00:11.435269
116	0	9	0.643	0	0:00:11.177433
117	4	9	0.566	0	0:00:11.512542
118	2	9	0.378	0	0:00:11.365545
119	7	9	0.945	0	0:00:11.343299
120	8	9	0.617	0	0:00:11.306504
121	3	9	0.329	0	0:00:11.440873
122	1	9	0.248	0	0:00:11.429473
123	2	6	0.291	0	0:00:11.157112
124	8	9	0.723	0	0:00:11.567236
125	0	9	0.507	0	0:00:11.423434
126	8	9	0.763	0	0:00:11.370613
127	3	9	0.872	0	0:00:11.336959
128	5	9	0.518	0	0:00:11.393348
129	2	9	0.534	0	0:00:11.366814
130	4	9	0.744	0	0:00:11.362533
131	1	9	0.824	0	0:00:11.445991
132	8	9	0.918	0	0:00:11.410203
133	9	9	0.776	1	0:00:11.248235
134	1	9	0.397	0	0:00:11.482912
135	2	9	0.799	0	0:00:11.342514
136	9	9	1.17	1	0:00:11.432137
137	7	9	1.01	0	0:00:11.243704
138	2	9	0.234	0	0:00:11.536957
139	9	9	0.646	1	0:00:11.447572
140	6	9	0.771	0	0:00:11.424249
141	5	9	0.267	0	0:00:11.334145
142	6	9	0.581	0	0:00:11.339834
143	3	9	1.1	0	0:00:11.465259
144	8	9	0.319	0	0:00:11.370664
145	7	9	0.747	0	0:00:11.440018
146	6	9	0.829	0	0:00:11.302886
147	2	9	0.483	0	0:00:11.417239
148	5	9	0.269	0	0:00:11.317805
149	2	9	0.944	0	0:00:11.497146
150	8	9	0.109	0	0:00:11.374806
151	9	9	0.75	1	0:00:11.375800
152	6	9	0.632	0	0:00:11.128698
153	0	9	0.754	0	0:00:11.545487
154	0	9	0.0588	0	0:00:11.496243
155	5	9	0.767	0	0:00:11.292909
156	2	9	0.773	0	0:00:11.452615
157	9	9	0.727	1	0:00:11.440633
158	5	9	0.744	0	0:00:11.400748
159	4	9	0.876	0	0:00:11.407711
160	2	9	0.145	0	0:00:11.349525
161	1	9	0.465	0	0:00:11.405398
162	6	9	0.696	0	0:00:11.352749
163	6	9	0.36	0	0:00:11.269707
164	8	9	0.822	0	0:00:11.247923
165	4	9	1.09	0	0:00:11.499544
166	8	9	0.567	0	0:00:11.208264
167	4	9	0.993	0	0:00:11.546693
168	5	9	1.01	0	0:00:11.275718
169	0	9	1.12	0	0:00:11.442365
170	9	9	0.887	1	0:00:11.351911
171	9	9	1.02	1	0:00:11.320966
172	9	9	0.722	1	0:00:11.025536
173	8	9	0.872	0	0:00:11.509127
174	9	9	1.15	1	0:00:11.046700
175	9	9	0.356	1	0:00:11.581069
176	3	9	0.165	0	0:00:11.340935
177	7	9	1.04	0	0:00:11.283705
178	5	9	1.04	0	0:00:11.408959
179	0	9	0.74	0	0:00:11.327971
180	0	9	0.516	0	0:00:11.150700
181	5	9	1.05	0	0:00:11.266473
182	2	9	0.416	0	0:00:11.497936
183	2	9	0.869	0	0:00:11.368693
184	3	9	0.733	0	0:00:11.284793
185	8	9	1.12	0	0:00:11.292984
186	6	9	0.454	0	0:00:11.440896
187	3	9	0.641	0	0:00:11.319013
188	4	9	0.445	0	0:00:11.325564
189	0	6	0.533	0	0:00:11.397750
190	5	9	0.763	0	0:00:11.269680
191	8	9	0.944	0	0:00:11.236582
192	0	9	1.1	0	0:00:11.326906
193	1	9	0.914	0	0:00:11.415667
194	7	9	1.17	0	0:00:11.205196
195	2	9	0.152	0	0:00:11.489485
196	8	9	0.6	0	0:00:11.323751
197	8	9	0.781	0	0:00:11.317700
198	7	6	0.16	0	0:00:11.412565
199	8	9	0.726	0	0:00:11.272420
200	5	9	0.642	0	0:00:11.377117
201	1	9	0.949	0	0:00:11.148256
202	8	9	0.83	0	0:00:11.523683
203	7	9	0.305	0	0:00:11.216151
204	1	9	0.39	0	0:00:11.446727
205	3	9	0.777	0	0:00:11.395498
206	0	9	0.46	0	0:00:10.985687
207	5	9	0.509	0	0:00:11.462925
208	7	9	0.742	0	0:00:11.436237
209	9	9	0.773	1	0:00:11.299322
210	7	9	0.944	0	0:00:11.186011
211	4	9	0.836	0	0:00:11.441802
212	5	9	0.19	0	0:00:11.327638
213	9	9	1.0	1	0:00:11.308775
214	8	9	0.589	0	0:00:11.306132
215	0	9	0.67	0	0:00:11.355427
216	7	9	0.921	0	0:00:11.387394
217	9	9	0.591	1	0:00:11.265548
218	8	9	0.419	0	0:00:11.403157
219	2	9	0.468	0	0:00:11.340867
220	7	9	0.226	0	0:00:11.269811
221	6	9	0.93	0	0:00:11.239913
222	9	9	1.03	1	0:00:11.486723
223	4	9	0.505	0	0:00:11.237840
224	3	9	0.945	0	0:00:11.448757
225	9	9	0.721	1	0:00:11.332485
226	6	9	0.898	0	0:00:11.305221
227	4	9	0.655	0	0:00:11.497509
228	7	9	0.228	0	0:00:11.304703
229	6	9	0.216	0	0:00:11.424141
230	5	-1	0.0	0	0:00:11.347939
231	1	9	1.17	0	0:00:11.395182
232	5	6	0.435	0	0:00:11.336468
233	8	9	0.466	0	0:00:11.493034
234	8	9	0.698	0	0:00:11.427462
235	0	9	0.291	0	0:00:11.296175
236	4	9	0.551	0	0:00:11.452814
237	0	9	0.939	0	0:00:11.342360
238	5	9	1.1	0	0:00:11.442276
239	5	9	0.802	0	0:00:11.271145
240	1	9	0.375	0	0:00:11.530515
241	1	9	0.474	0	0:00:11.397117
242	8	9	0.776	0	0:00:11.295599
243	9	9	0.9	1	0:00:11.467475
244	0	9	0.399	0	0:00:11.452873
245	3	9	0.408	0	0:00:11.248240
246	1	9	1.1	0	0:00:11.424045
247	9	9	0.946	1	0:00:11.335965
248	2	9	0.313	0	0:00:11.467652
249	2	9	0.698	0	0:00:11.409549
250	5	9	0.792	0	0:00:11.159495
251	3	9	0.669	0	0:00:11.545347
252	9	9	0.91	1	0:00:11.346225
253	9	9	1.17	1	0:00:11.381927
254	4	9	0.206	0	0:00:11.350415
255	0	9	0.778	0	0:00:11.431183
256	3	9	0.774	0	0:00:11.319218
257	0	9	0.81	0	0:00:11.458601
258	0	9	0.557	0	0:00:11.337375
259	9	9	1.17	1	0:00:11.478812
260	8	9	0.741	0	0:00:11.245787
261	1	9	0.696	0	0:00:11.571462
262	5	9	0.163	0	0:00:11.149801
263	7	9	0.876	0	0:00:11.484802
264	0	9	0.401	0	0:00:11.414174
265	8	9	0.759	0	0:00:11.430459
266	2	9	0.655	0	0:00:11.398642
267	4	9	0.373	0	0:00:11.353211
268	7	9	1.17	0	0:00:11.452531
269	0	9	0.547	0	0:00:11.219849
270	2	9	0.6	0	0:00:11.519386
271	3	9	0.205	0	0:00:11.380246
272	6	9	0.62	0	0:00:11.256595
273	3	9	0.529	0	0:00:11.513155
274	8	9	0.594	0	0:00:11.393193
275	5	9	0.392	0	0:00:11.316289
276	0	9	0.216	0	0:00:11.327667
277	3	9	0.0468	0	0:00:11.493661
278	4	9	0.435	0	0:00:11.334110
279	3	9	0.567	0	0:00:11.142706
280	9	9	0.578	1	0:00:11.587273
281	0	9	0.154	0	0:00:11.230822
282	6	9	0.663	0	0:00:11.467917
283	1	9	0.198	0	0:00:11.485457
284	0	9	0.864	0	0:00:11.336481
285	9	9	0.88	1	0:00:11.363023
286	1	9	0.539	0	0:00:11.266339
287	0	9	0.686	0	0:00:11.520735
288	7	9	0.418	0	0:00:11.121748
289	9	9	0.65	1	0:00:11.580098
290	1	9	0.653	0	0:00:11.361506
291	2	9	0.878	0	0:00:11.460554
292	6	9	0.993	0	0:00:11.359245
293	9	9	0.659	1	0:00:11.326961
294	3	9	0.287	0	0:00:11.425631
295	4	9	0.333	0	0:00:11.364729
296	6	9	0.412	0	0:00:11.364626
297	0	6	0.555	0	0:00:11.353492
298	0	9	0.148	0	0:00:11.468318
299	6	9	0.574	0	0:00:11.310486
300	6	9	0.206	0	0:00:11.556132
301	6	9	0.92	0	0:00:11.291690
302	3	9	0.607	0	0:00:11.468712
303	2	9	0.581	0	0:00:11.400227
304	6	9	0.482	0	0:00:11.395760
305	1	9	0.488	0	0:00:11.389920
306	8	9	0.33	0	0:00:11.502995
307	2	9	0.825	0	0:00:11.397441
308	1	9	1.13	0	0:00:11.386929
309	6	9	0.569	0	0:00:11.424256
310	8	9	0.834	0	0:00:11.254694
311	6	9	0.714	0	0:00:11.495633
312	8	9	0.717	0	0:00:11.107900
313	0	9	0.287	0	0:00:11.078598
314	4	9	0.734	0	0:00:11.593427
315	0	9	0.183	0	0:00:11.468455
316	7	9	0.817	0	0:00:11.360156
317	7	9	1.09	0	0:00:11.259933
318	5	9	0.659	0	0:00:11.397631
319	5	9	0.88	0	0:00:11.337933
320	3	9	0.71	0	0:00:11.313888
321	5	9	0.482	0	0:00:11.280671
322	2	9	0.747	0	0:00:11.079032
323	3	9	0.553	0	0:00:11.604448
324	4	9	1.1	0	0:00:11.292368
325	1	9	0.733	0	0:00:11.360791
326	7	9	0.848	0	0:00:11.384031
327	5	9	0.886	0	0:00:11.147094
328	4	9	0.729	0	0:00:11.461934
329	6	9	0.559	0	0:00:11.360406
330	1	9	0.00343	0	0:00:11.288661
331	9	9	0.736	1	0:00:11.322144
332	3	9	0.619	0	0:00:11.342833
333	6	9	0.477	0	0:00:11.220149
334	6	9	0.647	0	0:00:11.554789
335	9	9	0.892	1	0:00:11.198307
336	3	9	0.657	0	0:00:11.083728
337	8	9	0.954	0	0:00:11.693169
338	0	9	0.455	0	0:00:11.294688
339	7	9	0.509	0	0:00:11.359337
340	2	9	0.811	0	0:00:11.051436
341	6	9	0.632	0	0:00:11.516765
342	2	9	0.375	0	0:00:11.246866
343	5	9	0.977	0	0:00:11.398534
344	8	9	0.614	0	0:00:11.201818
345	5	9	0.292	0	0:00:11.027246
346	4	9	0.985	0	0:00:11.645610
347	6	9	1.06	0	0:00:11.267594
348	8	-1	0.0	0	0:00:11.319708
349	9	9	1.1	1	0:00:11.314154
350	9	9	1.15	1	0:00:11.294343
351	1	9	1.0	0	0:00:11.319983
352	0	9	0.707	0	0:00:11.351225
353	2	9	0.241	0	0:00:11.200338
354	2	9	0.983	0	0:00:11.301545
355	7	9	1.17	0	0:00:11.415494
356	3	9	0.93	0	0:00:11.156957
357	2	9	0.779	0	0:00:11.537087
358	8	9	0.471	0	0:00:11.364959
359	0	9	0.727	0	0:00:11.370335
360	9	9	0.998	1	0:00:11.369390
361	5	9	0.955	0	0:00:11.173699
362	8	9	0.547	0	0:00:11.506066
363	1	9	0.508	0	0:00:11.306453
364	9	9	1.17	1	0:00:11.437932
365	4	9	0.353	0	0:00:11.236741
366	1	9	0.909	0	0:00:11.389589
367	3	9	0.509	0	0:00:11.434564
368	8	-1	0.0	0	0:00:11.172198
369	1	9	0.693	0	0:00:11.283383
370	4	9	0.946	0	0:00:11.474014
371	7	9	0.868	0	0:00:11.463075
372	9	9	0.519	1	0:00:11.373165
373	4	9	0.814	0	0:00:11.309281
374	2	6	0.0534	0	0:00:11.314925
375	7	9	0.815	0	0:00:11.259964
376	0	9	0.9	0	0:00:11.501628
377	7	9	0.813	0	0:00:11.193822
378	0	9	0.481	0	0:00:11.116915
379	6	9	0.591	0	0:00:11.604345
380	6	9	0.651	0	0:00:11.334496
381	9	9	1.01	1	0:00:11.412103
382	0	9	0.319	0	0:00:11.102350
383	9	9	0.79	1	0:00:11.409518
384	2	9	0.441	0	0:00:11.409365
385	8	9	0.316	0	0:00:11.181415
386	7	9	0.438	0	0:00:11.436725
387	2	6	0.0502	0	0:00:11.342894
388	2	9	0.704	0	0:00:11.223886
389	5	9	1.09	0	0:00:11.393811
390	1	9	0.446	0	0:00:11.350316
391	2	6	0.098	0	0:00:11.321668
392	6	6	0.139	1	0:00:11.235528
393	2	-1	0.0	0	0:00:11.462274
394	9	9	0.924	1	0:00:11.330417
395	6	9	0.868	0	0:00:11.289949
396	2	9	0.769	0	0:00:11.401407
397	3	9	0.661	0	0:00:11.137395
398	0	9	0.606	0	0:00:11.517922
399	3	9	1.15	0	0:00:11.241420
400	9	9	0.406	1	0:00:11.346756
401	8	9	0.166	0	0:00:11.532582
402	7	9	0.503	0	0:00:11.148953
403	8	9	0.443	0	0:00:11.424832
404	8	9	0.875	0	0:00:11.369686
405	4	9	0.417	0	0:00:11.284292
406	0	-1	0.0	0	0:00:11.409775
407	1	9	0.578	0	0:00:11.356053
408	8	9	0.788	0	0:00:11.105861
409	2	9	0.8	0	0:00:11.180506
410	7	9	1.09	0	0:00:11.597085
411	9	9	1.03	1	0:00:11.370011
412	3	9	0.624	0	0:00:11.139942
413	6	9	0.58	0	0:00:11.468772
414	1	6	0.28	0	0:00:11.321315
415	9	9	0.711	1	0:00:11.163526
416	0	9	0.384	0	0:00:11.361609
417	7	9	0.144	0	0:00:11.413759
418	3	9	0.818	0	0:00:11.201631
419	7	9	0.578	0	0:00:11.456033
420	4	9	0.83	0	0:00:11.316098
421	5	9	0.84	0	0:00:11.152160
422	0	9	0.844	0	0:00:11.516524
423	0	6	0.00591	0	0:00:11.326648
424	2	9	0.846	0	0:00:11.208038
425	9	9	0.793	1	0:00:11.386267
426	3	9	0.726	0	0:00:11.324764
427	4	9	1.03	0	0:00:11.372546
428	0	9	0.603	0	0:00:11.346561
429	6	9	0.273	0	0:00:11.353614
430	2	9	0.773	0	0:00:11.266775
431	5	9	0.815	0	0:00:11.160913
432	3	9	0.749	0	0:00:11.237648
433	7	9	0.52	0	0:00:11.543084
434	3	9	1.04	0	0:00:11.351807
435	7	9	0.418	0	0:00:11.131492
436	2	9	0.814	0	0:00:11.415392
437	5	9	0.628	0	0:00:11.397783
438	3	9	1.03	0	0:00:11.273979
439	1	9	0.698	0	0:00:11.325066
440	1	9	0.354	0	0:00:11.303814
441	4	9	0.505	0	0:00:11.403997
442	9	9	0.797	1	0:00:11.351454
443	9	9	0.764	1	0:00:11.306068
