idx	label	predict	radius	correct	time
0	3	9	1.96	0	0:00:10.599636
1	8	9	1.96	0	0:00:10.636508
2	8	9	1.96	0	0:00:10.680355
3	0	9	1.96	0	0:00:10.831560
4	6	9	1.96	0	0:00:11.090913
5	6	9	1.96	0	0:00:11.365175
6	1	9	1.96	0	0:00:10.941056
7	6	9	1.96	0	0:00:11.411800
8	3	9	1.96	0	0:00:11.262658
9	1	9	1.96	0	0:00:11.382996
10	0	9	1.96	0	0:00:11.186958
11	9	9	1.91	1	0:00:11.365266
12	5	9	1.96	0	0:00:11.411814
13	7	9	1.77	0	0:00:11.251102
14	9	9	1.84	1	0:00:11.350703
15	8	9	1.96	0	0:00:11.347272
16	5	9	1.96	0	0:00:11.459144
17	7	9	1.96	0	0:00:11.191769
18	8	9	1.91	0	0:00:11.618790
19	6	9	1.96	0	0:00:11.291747
20	7	9	1.62	0	0:00:11.444229
21	0	9	1.96	0	0:00:11.339500
22	4	9	1.51	0	0:00:11.447395
23	9	9	1.96	1	0:00:11.296015
24	5	9	1.96	0	0:00:11.542995
25	2	9	1.86	0	0:00:11.091621
26	4	9	1.91	0	0:00:11.533390
27	0	9	1.88	0	0:00:11.427062
28	9	9	1.84	1	0:00:11.415143
29	6	9	1.96	0	0:00:11.317848
30	6	9	1.74	0	0:00:11.445025
31	5	9	1.96	0	0:00:11.514602
32	4	9	1.96	0	0:00:11.223883
33	5	9	1.96	0	0:00:11.548579
34	9	9	1.88	1	0:00:11.381602
35	2	9	1.96	0	0:00:11.267059
36	4	9	1.96	0	0:00:11.333914
37	1	9	1.96	0	0:00:11.341821
38	9	9	1.96	1	0:00:11.462013
39	5	9	1.96	0	0:00:11.399903
40	4	9	1.96	0	0:00:11.083437
41	6	9	1.91	0	0:00:11.531301
42	5	9	1.64	0	0:00:11.196011
43	6	9	1.96	0	0:00:11.517572
44	0	9	1.79	0	0:00:11.371835
45	9	9	1.96	1	0:00:11.208040
46	3	9	1.91	0	0:00:11.421085
47	9	9	1.96	1	0:00:11.343055
48	7	9	1.96	0	0:00:11.225842
49	6	9	1.7	0	0:00:11.438045
50	9	9	1.86	1	0:00:11.361502
51	8	9	1.96	0	0:00:11.399936
52	0	9	1.91	0	0:00:11.105237
53	3	9	1.96	0	0:00:11.525702
54	8	9	1.91	0	0:00:11.354208
55	8	9	1.96	0	0:00:10.958565
56	7	9	1.96	0	0:00:11.614126
57	7	9	1.91	0	0:00:11.380993
58	4	9	1.96	0	0:00:11.171556
59	6	9	1.96	0	0:00:11.455820
60	7	9	1.96	0	0:00:11.359495
61	3	9	1.91	0	0:00:11.348160
62	6	9	1.64	0	0:00:11.285447
