idx	label	predict	radius	correct	time
0	3	6	2.35	0	0:00:10.784137
1	8	6	2.35	0	0:00:10.656939
2	8	6	2.35	0	0:00:10.682574
3	0	6	2.35	0	0:00:10.722188
4	6	6	2.35	1	0:00:10.733263
5	6	6	2.35	1	0:00:10.896549
6	1	6	2.35	0	0:00:10.963628
7	6	6	2.35	1	0:00:10.974227
8	3	6	2.35	0	0:00:10.995332
9	1	6	2.35	0	0:00:11.051102
10	0	6	2.35	0	0:00:11.012683
11	9	6	2.35	0	0:00:11.050117
12	5	6	2.35	0	0:00:11.048392
13	7	6	2.35	0	0:00:11.014886
14	9	6	2.35	0	0:00:11.137958
15	8	6	2.35	0	0:00:11.094089
16	5	6	2.35	0	0:00:11.117584
17	7	6	2.35	0	0:00:11.108823
18	8	6	2.35	0	0:00:11.108309
19	6	6	2.35	1	0:00:11.102148
20	7	6	2.35	0	0:00:11.142056
21	0	6	2.35	0	0:00:11.059890
22	4	6	2.35	0	0:00:11.139027
23	9	6	2.35	0	0:00:11.097401
24	5	6	2.35	0	0:00:11.073758
25	2	6	2.35	0	0:00:11.193943
26	4	6	2.35	0	0:00:11.132086
27	0	6	2.35	0	0:00:11.116807
28	9	6	2.35	0	0:00:11.121486
29	6	6	2.35	1	0:00:11.126191
30	6	6	2.35	1	0:00:11.129301
31	5	6	2.35	0	0:00:11.143049
32	4	6	2.35	0	0:00:11.035675
33	5	6	2.35	0	0:00:11.204805
34	9	6	2.35	0	0:00:11.167324
35	2	6	2.35	0	0:00:11.141989
36	4	6	2.35	0	0:00:11.093736
37	1	6	2.35	0	0:00:11.117569
38	9	6	2.35	0	0:00:11.104077
39	5	6	2.35	0	0:00:11.154203
40	4	6	2.35	0	0:00:11.104680
41	6	6	2.35	1	0:00:11.113948
42	5	6	2.35	0	0:00:11.135267
43	6	6	2.35	1	0:00:11.128580
44	0	6	2.29	0	0:00:11.111277
45	9	6	2.35	0	0:00:11.094069
46	3	6	2.35	0	0:00:11.184766
47	9	6	2.35	0	0:00:11.148180
48	7	6	2.35	0	0:00:11.114108
49	6	6	2.35	1	0:00:11.122190
50	9	6	2.35	0	0:00:11.100857
51	8	6	2.35	0	0:00:11.141164
52	0	6	2.35	0	0:00:11.120840
53	3	6	2.35	0	0:00:11.111193
54	8	6	2.35	0	0:00:11.132547
55	8	6	2.35	0	0:00:11.110420
56	7	6	2.35	0	0:00:11.120103
57	7	6	2.23	0	0:00:11.120547
58	4	6	2.35	0	0:00:11.120741
59	6	6	2.35	1	0:00:11.096488
60	7	6	2.35	0	0:00:11.132961
61	3	6	2.35	0	0:00:11.129471
62	6	6	2.35	1	0:00:11.096733
63	3	6	2.35	0	0:00:11.099706
