idx	label	predict	radius	correct	time
0	3	6	0.504	0	0:00:11.815793
1	8	6	0.104	0	0:00:11.634566
2	8	6	0.51	0	0:00:11.642253
3	0	6	0.234	0	0:00:11.698058
4	6	6	0.661	1	0:00:11.700190
5	6	6	0.782	1	0:00:11.739909
6	1	6	0.402	0	0:00:11.747666
7	6	6	0.545	1	0:00:11.758944
8	3	6	0.381	0	0:00:11.761220
9	1	6	0.73	0	0:00:11.759783
10	0	6	0.474	0	0:00:11.757237
11	9	6	0.753	0	0:00:11.761196
12	5	6	0.685	0	0:00:11.770103
13	7	6	0.764	0	0:00:11.767403
14	9	6	0.688	0	0:00:11.759602
15	8	6	0.414	0	0:00:11.772900
16	5	6	0.405	0	0:00:11.770498
17	7	6	0.736	0	0:00:11.783845
18	8	6	0.633	0	0:00:11.770406
19	6	6	0.782	1	0:00:11.784787
20	7	6	0.736	0	0:00:11.778644
21	0	6	0.172	0	0:00:11.774520
22	4	6	0.782	0	0:00:11.785846
23	9	6	0.55	0	0:00:11.784346
24	5	6	0.635	0	0:00:11.779536
25	2	6	0.615	0	0:00:11.772143
26	4	6	0.753	0	0:00:11.790287
27	0	6	0.698	0	0:00:11.779513
28	9	6	0.753	0	0:00:11.794518
29	6	6	0.782	1	0:00:11.781214
30	6	6	0.782	1	0:00:11.775777
31	5	6	0.782	0	0:00:11.782046
32	4	6	0.513	0	0:00:11.798377
33	5	6	0.657	0	0:00:11.781857
34	9	6	0.782	0	0:00:11.782541
35	2	6	0.72	0	0:00:11.777099
36	4	6	0.708	0	0:00:11.786451
37	1	6	0.73	0	0:00:11.764724
38	9	6	0.565	0	0:00:11.764306
39	5	6	0.542	0	0:00:11.788373
40	4	6	0.659	0	0:00:11.789891
41	6	6	0.782	1	0:00:11.796127
42	5	6	0.782	0	0:00:11.764359
43	6	6	0.782	1	0:00:11.763754
44	0	6	0.72	0	0:00:11.781985
45	9	6	0.695	0	0:00:11.773969
46	3	6	0.764	0	0:00:11.784813
47	9	6	0.764	0	0:00:11.779193
48	7	6	0.653	0	0:00:11.772926
49	6	6	0.715	1	0:00:11.771036
50	9	6	0.725	0	0:00:11.781747
51	8	6	0.701	0	0:00:11.785885
52	0	6	0.744	0	0:00:11.787003
53	3	6	0.782	0	0:00:11.771731
54	8	6	0.249	0	0:00:11.797123
55	8	6	0.575	0	0:00:11.782205
56	7	6	0.782	0	0:00:11.776759
57	7	6	0.559	0	0:00:11.785518
58	4	6	0.626	0	0:00:11.788266
59	6	6	0.508	1	0:00:11.769806
60	7	6	0.484	0	0:00:11.789907
61	3	6	0.782	0	0:00:11.783236
62	6	6	0.736	1	0:00:11.790420
63	3	6	0.753	0	0:00:11.786978
64	6	6	0.753	1	0:00:11.780731
65	2	6	0.782	0	0:00:11.780854
66	1	6	0.499	0	0:00:11.771793
67	2	6	0.07	0	0:00:11.783429
68	3	6	0.782	0	0:00:11.783000
69	7	6	0.753	0	0:00:11.784497
70	2	6	0.396	0	0:00:11.779267
