idx	label	predict	radius	correct	time
0	3	6	0.00141	0	0:00:10.824652
1	8	8	0.0185	1	0:00:11.024686
2	8	-1	0.0	0	0:00:11.391799
3	0	0	0.0745	1	0:00:11.474119
4	6	6	0.249	1	0:00:11.603916
5	6	6	0.274	1	0:00:11.602434
6	1	1	0.214	1	0:00:11.605297
7	6	6	0.154	1	0:00:11.609511
8	3	6	0.0567	0	0:00:11.611239
9	1	1	0.027	1	0:00:11.691553
10	0	6	0.0515	0	0:00:11.721101
11	9	9	0.274	1	0:00:11.552478
12	5	6	0.192	0	0:00:11.699080
13	7	6	0.0544	0	0:00:11.755466
14	9	9	0.186	1	0:00:11.761891
15	8	6	0.133	0	0:00:11.735099
16	5	6	0.0462	0	0:00:11.765035
17	7	9	0.0197	0	0:00:11.509400
18	8	8	0.244	1	0:00:11.682515
19	6	6	0.274	1	0:00:11.745595
20	7	7	0.002	1	0:00:11.715900
21	0	0	0.0357	1	0:00:11.742740
22	4	6	0.0343	0	0:00:11.639421
23	9	9	0.267	1	0:00:11.736953
24	5	4	0.0206	0	0:00:11.760698
25	2	2	0.107	1	0:00:11.757797
26	4	6	0.0269	0	0:00:11.737774
27	0	6	0.0185	0	0:00:11.746715
28	9	9	0.0599	1	0:00:11.733712
29	6	6	0.274	1	0:00:11.609622
30	6	6	0.274	1	0:00:11.700239
31	5	6	0.113	0	0:00:11.777040
32	4	4	0.0527	1	0:00:11.694678
33	5	6	0.0968	0	0:00:11.691289
34	9	9	0.0923	1	0:00:11.664366
35	2	6	0.0317	0	0:00:11.721100
36	4	4	0.115	1	0:00:11.680522
37	1	9	0.0704	0	0:00:11.711511
38	9	9	0.274	1	0:00:11.664845
39	5	5	0.0124	1	0:00:11.645120
40	4	4	0.0762	1	0:00:11.686033
41	6	6	0.274	1	0:00:11.582050
42	5	-1	0.0	0	0:00:11.693403
43	6	6	0.274	1	0:00:11.564975
44	0	0	0.263	1	0:00:11.709385
45	9	9	0.274	1	0:00:11.683755
46	3	6	0.145	0	0:00:11.646289
47	9	9	0.0615	1	0:00:11.579633
48	7	4	0.0527	0	0:00:11.631577
49	6	6	0.146	1	0:00:11.643815
50	9	-1	0.0	0	0:00:11.699106
51	8	6	0.0585	0	0:00:11.577766
52	0	6	0.116	0	0:00:11.699173
53	3	6	0.211	0	0:00:11.586105
54	8	8	0.206	1	0:00:11.644826
55	8	6	0.147	0	0:00:11.648143
56	7	6	0.0485	0	0:00:11.700798
57	7	4	0.0495	0	0:00:11.582966
58	4	6	0.108	0	0:00:11.688239
59	6	6	0.136	1	0:00:11.663664
60	7	4	0.0412	0	0:00:11.623248
61	3	6	0.16	0	0:00:11.725978
62	6	6	0.274	1	0:00:11.555982
63	3	3	0.0124	1	0:00:11.726551
64	6	6	0.267	1	0:00:11.660445
65	2	6	0.142	0	0:00:11.573565
66	1	1	0.0195	1	0:00:11.660734
67	2	2	0.15	1	0:00:11.664263
68	3	6	0.224	0	0:00:11.544570
69	7	6	0.0907	0	0:00:11.659490
70	2	6	0.123	0	0:00:11.610873
71	6	6	0.274	1	0:00:11.703608
72	8	6	0.0583	0	0:00:11.546019
73	8	6	0.0286	0	0:00:11.650895
74	0	6	0.171	0	0:00:11.314499
75	2	2	0.169	1	0:00:11.762703
76	9	9	0.00498	1	0:00:11.706319
77	3	6	0.0517	0	0:00:11.499448
78	3	6	0.242	0	0:00:11.539764
79	8	8	0.15	1	0:00:11.686737
80	8	8	0.066	1	0:00:11.602428
81	1	1	0.263	1	0:00:11.458432
82	1	1	0.198	1	0:00:11.613821
83	7	4	0.0472	0	0:00:11.656235
84	2	6	0.0433	0	0:00:11.639422
85	5	-1	0.0	0	0:00:11.562153
86	2	-1	0.0	0	0:00:11.582878
87	7	6	0.048	0	0:00:11.676720
88	8	8	0.114	1	0:00:11.538184
89	9	9	0.256	1	0:00:11.621628
90	0	0	0.0273	1	0:00:11.572030
91	3	6	0.225	0	0:00:11.593037
92	8	8	0.0891	1	0:00:11.661760
93	6	6	0.274	1	0:00:11.636056
94	4	6	0.115	0	0:00:11.542046
95	6	6	0.267	1	0:00:11.680838
96	6	6	0.274	1	0:00:11.570921
97	0	6	0.202	0	0:00:11.643793
98	0	0	0.274	1	0:00:11.522798
99	7	7	0.0526	1	0:00:11.629838
100	4	4	0.0642	1	0:00:11.624819
101	5	6	0.0173	0	0:00:11.655052
102	6	6	0.274	1	0:00:11.583891
103	3	6	0.0215	0	0:00:11.644012
104	1	1	0.267	1	0:00:11.635190
105	1	1	0.274	1	0:00:11.618821
106	3	6	0.0986	0	0:00:11.649842
107	6	6	0.274	1	0:00:11.589772
108	8	8	0.2	1	0:00:11.618561
109	7	6	0.107	0	0:00:11.608549
110	4	6	0.05	0	0:00:11.666970
111	0	6	0.0607	0	0:00:11.527958
112	6	6	0.25	1	0:00:11.718575
113	2	6	0.124	0	0:00:11.589150
114	1	1	0.0491	1	0:00:11.681834
115	3	6	0.0889	0	0:00:11.525409
116	0	4	0.00472	0	0:00:11.683248
117	4	6	0.00493	0	0:00:11.670650
118	2	6	0.0419	0	0:00:11.651499
119	7	-1	0.0	0	0:00:11.616795
120	8	6	0.162	0	0:00:11.650646
121	3	6	0.0208	0	0:00:11.568640
122	1	1	0.0691	1	0:00:11.656703
123	2	2	0.0452	1	0:00:11.630168
124	8	8	0.0642	1	0:00:11.610395
125	0	6	0.0403	0	0:00:11.642662
126	8	9	0.0904	0	0:00:11.710178
127	3	6	0.2	0	0:00:11.578632
128	5	6	0.079	0	0:00:11.723804
129	2	6	0.0796	0	0:00:11.648863
130	4	4	0.142	1	0:00:11.655258
131	1	1	0.0112	1	0:00:11.619931
132	8	8	0.22	1	0:00:11.684287
133	9	9	0.274	1	0:00:11.674673
134	1	-1	0.0	0	0:00:11.673462
135	2	6	0.157	0	0:00:11.691288
136	9	9	0.246	1	0:00:11.649521
137	7	7	0.203	1	0:00:11.683302
138	2	6	0.00846	0	0:00:11.643645
139	9	-1	0.0	0	0:00:11.713682
140	6	6	0.239	1	0:00:11.693954
141	5	5	0.117	1	0:00:11.675544
142	6	6	0.274	1	0:00:11.678961
143	3	9	0.0511	0	0:00:11.716086
144	8	6	0.0608	0	0:00:11.693815
145	7	6	0.125	0	0:00:11.629911
146	6	6	0.274	1	0:00:11.657902
147	2	6	0.267	0	0:00:11.754623
148	5	6	0.0323	0	0:00:11.679693
149	2	-1	0.0	0	0:00:11.660242
150	8	-1	0.0	0	0:00:11.750612
151	9	9	0.00164	1	0:00:11.683510
152	6	6	0.161	1	0:00:11.578348
153	0	6	0.0369	0	0:00:11.584107
154	0	-1	0.0	0	0:00:11.722702
155	5	6	0.0934	0	0:00:11.765892
156	2	6	0.0527	0	0:00:11.639513
157	9	9	0.146	1	0:00:11.622728
158	5	6	0.0565	0	0:00:11.719027
159	4	4	0.0919	1	0:00:11.677139
160	2	2	0.00657	1	0:00:11.636049
161	1	1	0.028	1	0:00:11.685386
162	6	6	0.263	1	0:00:11.593827
163	6	6	0.215	1	0:00:11.693007
164	8	6	0.0653	0	0:00:11.609425
165	4	4	0.083	1	0:00:11.738528
166	8	6	0.0185	0	0:00:11.689788
167	4	6	0.207	0	0:00:11.547072
168	5	-1	0.0	0	0:00:11.740666
169	0	8	0.0998	0	0:00:11.691722
170	9	9	0.263	1	0:00:11.668302
171	9	6	0.0222	0	0:00:11.667190
172	9	6	0.062	0	0:00:11.644356
173	8	8	0.0204	1	0:00:11.714299
174	9	9	0.211	1	0:00:11.632040
175	9	9	0.256	1	0:00:11.522733
176	3	6	0.101	0	0:00:11.645131
177	7	7	0.0109	1	0:00:11.734177
178	5	6	0.0297	0	0:00:11.613333
179	0	0	0.0305	1	0:00:11.688260
180	0	6	0.12	0	0:00:11.698192
181	5	-1	0.0	0	0:00:11.664688
182	2	2	0.189	1	0:00:11.662899
183	2	6	0.187	0	0:00:11.577405
184	3	6	0.148	0	0:00:11.693442
185	8	6	0.15	0	0:00:11.695493
186	6	6	0.274	1	0:00:11.623152
187	3	6	0.1	0	0:00:11.702621
188	4	4	0.0103	1	0:00:11.717029
189	0	0	0.0284	1	0:00:11.658396
190	5	5	0.0833	1	0:00:11.657817
191	8	8	0.0545	1	0:00:11.655190
192	0	4	0.0146	0	0:00:11.701557
193	1	1	0.161	1	0:00:11.568227
194	7	6	0.00444	0	0:00:11.708854
195	2	6	0.0989	0	0:00:11.716449
196	8	8	0.0591	1	0:00:11.671103
197	8	6	0.176	0	0:00:11.669107
198	7	6	0.105	0	0:00:11.508532
199	8	6	0.0419	0	0:00:11.740659
200	5	6	0.141	0	0:00:11.693352
201	1	9	0.0556	0	0:00:11.709851
202	8	8	0.179	1	0:00:11.629030
203	7	1	0.0249	0	0:00:11.679094
204	1	6	0.0537	0	0:00:11.696306
205	3	6	0.135	0	0:00:11.667188
206	0	0	0.0442	1	0:00:11.677793
207	5	6	0.0438	0	0:00:11.701339
208	7	7	0.233	1	0:00:11.621033
209	9	9	0.15	1	0:00:11.584527
210	7	6	0.178	0	0:00:11.573355
211	4	-1	0.0	0	0:00:11.739888
212	5	5	0.221	1	0:00:11.706702
213	9	9	0.00333	1	0:00:11.626889
214	8	6	0.0503	0	0:00:11.675395
215	0	-1	0.0	0	0:00:11.638448
216	7	7	0.233	1	0:00:11.680416
217	9	9	0.074	1	0:00:11.665744
218	8	6	0.0885	0	0:00:11.616249
219	2	-1	0.0	0	0:00:11.636961
220	7	7	0.0361	1	0:00:11.674712
221	6	6	0.205	1	0:00:11.746409
222	9	9	0.274	1	0:00:11.469821
223	4	6	0.0812	0	0:00:11.399335
224	3	6	0.0922	0	0:00:11.772614
225	9	9	0.274	1	0:00:11.626664
226	6	6	0.185	1	0:00:11.570467
227	4	4	0.0263	1	0:00:11.621085
228	7	6	0.0317	0	0:00:11.417789
229	6	6	0.22	1	0:00:11.614382
230	5	6	0.127	0	0:00:11.627247
231	1	1	0.12	1	0:00:11.550628
232	5	3	0.0188	0	0:00:11.596740
233	8	1	0.0216	0	0:00:11.522773
234	8	6	0.209	0	0:00:11.615520
235	0	0	0.156	1	0:00:11.558835
236	4	4	0.0262	1	0:00:11.603810
237	0	-1	0.0	0	0:00:11.548015
238	5	-1	0.0	0	0:00:11.679739
239	5	5	0.00935	1	0:00:11.460818
240	1	1	0.258	1	0:00:11.552131
241	1	1	0.00536	1	0:00:11.727895
242	8	8	0.0132	1	0:00:11.561000
243	9	9	0.26	1	0:00:11.634611
244	0	0	0.177	1	0:00:11.606425
245	3	6	0.0427	0	0:00:11.611963
246	1	1	0.212	1	0:00:11.610177
247	9	6	0.203	0	0:00:11.583736
248	2	2	0.267	1	0:00:11.671980
249	2	6	0.145	0	0:00:11.568291
250	5	-1	0.0	0	0:00:11.680506
251	3	6	0.14	0	0:00:11.651239
252	9	9	0.274	1	0:00:11.627843
253	9	9	0.171	1	0:00:11.617177
254	4	6	0.122	0	0:00:11.666535
