idx	label	predict	radius	correct	time
0	3	3	0.00782	1	0:00:10.413375
1	8	8	0.00782	1	0:00:10.429290
2	8	8	0.00782	1	0:00:10.481109
3	0	0	0.00782	1	0:00:10.492641
4	6	6	0.00782	1	0:00:10.527424
5	6	6	0.00782	1	0:00:10.541617
6	1	1	0.00782	1	0:00:10.542845
7	6	6	0.00782	1	0:00:10.566693
8	3	3	0.00782	1	0:00:10.575539
9	1	1	0.00782	1	0:00:10.582875
10	0	0	0.00782	1	0:00:10.562249
11	9	9	0.00782	1	0:00:10.600615
12	5	5	0.00782	1	0:00:10.616395
13	7	7	0.00782	1	0:00:10.604391
14	9	9	0.00782	1	0:00:10.624883
15	8	8	0.00782	1	0:00:10.671646
16	5	5	0.00782	1	0:00:10.691421
17	7	7	0.00782	1	0:00:10.708285
18	8	8	0.00782	1	0:00:10.707458
19	6	6	0.00782	1	0:00:10.699532
20	7	7	0.00782	1	0:00:10.757328
21	0	0	0.00782	1	0:00:10.662337
22	4	4	0.00782	1	0:00:10.736859
23	9	9	0.00782	1	0:00:10.733454
24	5	5	0.00782	1	0:00:10.758950
25	2	2	0.00782	1	0:00:10.765640
26	4	4	0.00782	1	0:00:10.733206
27	0	0	0.00782	1	0:00:10.755579
28	9	9	0.00782	1	0:00:10.764220
29	6	6	0.00782	1	0:00:10.794905
30	6	6	0.00782	1	0:00:10.747934
31	5	5	0.00782	1	0:00:10.800773
32	4	4	0.00782	1	0:00:10.789452
33	5	5	0.00782	1	0:00:10.779829
34	9	9	0.00782	1	0:00:10.781045
35	2	2	0.00782	1	0:00:10.762347
36	4	4	0.00782	1	0:00:10.773170
37	1	9	0.00782	0	0:00:10.810873
38	9	9	0.00782	1	0:00:10.779726
39	5	5	0.00782	1	0:00:10.802607
40	4	4	0.00782	1	0:00:10.783389
41	6	6	0.00782	1	0:00:10.764219
42	5	5	0.00782	1	0:00:10.820661
43	6	6	0.00782	1	0:00:10.796443
44	0	0	0.00782	1	0:00:10.771003
45	9	9	0.00782	1	0:00:10.858111
46	3	3	0.00782	1	0:00:10.766107
47	9	0	0.00753	0	0:00:10.784366
48	7	7	0.00782	1	0:00:10.789874
49	6	6	0.00782	1	0:00:10.781877
50	9	9	0.00782	1	0:00:10.842358
51	8	8	0.00782	1	0:00:10.799649
52	0	2	0.00199	0	0:00:10.771045
53	3	3	0.00782	1	0:00:10.783397
54	8	8	0.00782	1	0:00:10.810531
55	8	8	0.00782	1	0:00:10.754172
56	7	7	0.00782	1	0:00:10.820768
57	7	3	0.00782	0	0:00:10.787505
58	4	3	0.00782	0	0:00:10.784629
