idx	label	predict	radius	correct	time
0	3	6	0.0938	0	0:00:10.857698
1	8	1	0.173	0	0:00:10.610352
2	8	6	0.0116	0	0:00:10.643286
3	0	0	0.023	1	0:00:10.664628
4	6	6	0.275	1	0:00:10.690017
5	6	6	0.391	1	0:00:10.700009
6	1	1	0.215	1	0:00:10.712636
7	6	6	0.192	1	0:00:10.714916
8	3	6	0.132	0	0:00:10.718178
9	1	-1	0.0	0	0:00:10.720420
10	0	6	0.194	0	0:00:10.724162
11	9	9	0.185	1	0:00:10.735178
12	5	6	0.247	0	0:00:10.737773
13	7	6	0.265	0	0:00:10.727695
14	9	-1	0.0	0	0:00:10.743137
15	8	6	0.218	0	0:00:10.735754
16	5	6	0.164	0	0:00:10.749330
17	7	6	0.148	0	0:00:10.747032
18	8	6	0.0245	0	0:00:10.739269
19	6	6	0.391	1	0:00:10.743377
20	7	6	0.171	0	0:00:10.744889
21	0	2	0.0357	0	0:00:10.738454
22	4	6	0.151	0	0:00:10.741440
23	9	9	0.372	1	0:00:10.756307
24	5	6	0.171	0	0:00:10.743180
25	2	2	0.0313	1	0:00:10.741961
26	4	6	0.0977	0	0:00:10.758601
27	0	6	0.148	0	0:00:10.758838
28	9	-1	0.0	0	0:00:10.757804
29	6	6	0.391	1	0:00:10.746579
30	6	6	0.391	1	0:00:10.751035
31	5	6	0.23	0	0:00:10.760396
32	4	6	0.107	0	0:00:10.749099
33	5	6	0.161	0	0:00:10.752528
34	9	6	0.0432	0	0:00:10.753186
35	2	6	0.179	0	0:00:10.756722
36	4	6	0.0908	0	0:00:10.761796
37	1	9	0.0751	0	0:00:10.746050
38	9	9	0.36	1	0:00:10.755355
39	5	6	0.161	0	0:00:10.759100
40	4	6	0.141	0	0:00:10.757719
41	6	6	0.382	1	0:00:10.747135
42	5	6	0.104	0	0:00:10.752130
43	6	6	0.348	1	0:00:10.756602
44	0	0	0.229	1	0:00:10.747150
45	9	9	0.267	1	0:00:10.753080
46	3	6	0.279	0	0:00:10.761916
47	9	-1	0.0	0	0:00:10.756235
48	7	6	0.0539	0	0:00:10.756460
49	6	6	0.228	1	0:00:10.734929
50	9	6	0.114	0	0:00:10.750707
51	8	6	0.164	0	0:00:10.749197
52	0	6	0.258	0	0:00:10.750429
53	3	6	0.368	0	0:00:10.758310
54	8	8	0.0262	1	0:00:10.745727
55	8	6	0.241	0	0:00:10.754091
56	7	6	0.214	0	0:00:10.753690
57	7	4	0.0798	0	0:00:10.747198
58	4	6	0.236	0	0:00:10.750240
59	6	6	0.15	1	0:00:10.757558
60	7	4	0.205	0	0:00:10.754553
61	3	6	0.28	0	0:00:10.754253
62	6	6	0.372	1	0:00:10.753095
63	3	6	0.0952	0	0:00:10.748537
64	6	6	0.376	1	0:00:10.747957
65	2	6	0.311	0	0:00:10.735893
66	1	6	0.000242	0	0:00:10.751435
67	2	0	0.0224	0	0:00:10.748431
68	3	6	0.317	0	0:00:10.757075
69	7	6	0.281	0	0:00:10.749799
70	2	6	0.146	0	0:00:10.756402
71	6	6	0.362	1	0:00:10.752914
72	8	6	0.28	0	0:00:10.754729
73	8	6	0.171	0	0:00:10.752656
74	0	6	0.316	0	0:00:10.756826
75	2	2	0.0315	1	0:00:10.750221
76	9	6	0.151	0	0:00:10.760137
77	3	6	0.0498	0	0:00:10.760293
78	3	6	0.372	0	0:00:10.754641
79	8	6	0.187	0	0:00:10.755672
80	8	6	0.0655	0	0:00:10.748621
81	1	1	0.232	1	0:00:10.746532
82	1	6	0.0328	0	0:00:10.760883
83	7	6	0.0839	0	0:00:10.755044
84	2	6	0.131	0	0:00:10.762111
85	5	6	0.122	0	0:00:10.767493
86	2	-1	0.0	0	0:00:10.756710
87	7	6	0.182	0	0:00:10.749240
88	8	6	0.133	0	0:00:10.751979
89	9	9	0.156	1	0:00:10.760710
90	0	6	0.0602	0	0:00:10.759342
91	3	6	0.288	0	0:00:10.759958
92	8	-1	0.0	0	0:00:10.748447
93	6	6	0.315	1	0:00:10.746764
94	4	6	0.267	0	0:00:10.750830
95	6	6	0.391	1	0:00:10.751473
96	6	6	0.391	1	0:00:10.749658
97	0	6	0.215	0	0:00:10.758415
98	0	0	0.342	1	0:00:10.751863
99	7	6	0.101	0	0:00:10.756385
100	4	6	0.146	0	0:00:10.753787
101	5	6	0.271	0	0:00:10.762712
102	6	6	0.391	1	0:00:10.747483
103	3	6	0.143	0	0:00:10.759300
104	1	1	0.207	1	0:00:10.759058
105	1	1	0.229	1	0:00:10.758480
106	3	6	0.185	0	0:00:10.758105
107	6	6	0.376	1	0:00:10.748407
108	8	6	0.064	0	0:00:10.757426
109	7	6	0.281	0	0:00:10.753650
110	4	6	0.198	0	0:00:10.756085
111	0	6	0.263	0	0:00:10.762705
112	6	6	0.283	1	0:00:10.764431
113	2	6	0.249	0	0:00:10.758275
114	1	9	0.0486	0	0:00:10.752685
115	3	6	0.262	0	0:00:10.760238
116	0	6	0.00768	0	0:00:10.754008
117	4	6	0.178	0	0:00:10.749996
118	2	6	0.135	0	0:00:10.757224
119	7	6	0.185	0	0:00:10.784957
120	8	6	0.256	0	0:00:10.764980
121	3	6	0.207	0	0:00:10.748549
122	1	9	0.00817	0	0:00:10.767718
123	2	6	0.0847	0	0:00:10.749521
124	8	6	0.218	0	0:00:10.746366
125	0	6	0.197	0	0:00:10.748671
126	8	9	0.00126	0	0:00:10.761108
127	3	6	0.324	0	0:00:10.748017
128	5	6	0.146	0	0:00:10.750323
129	2	6	0.248	0	0:00:10.763225
130	4	6	0.0302	0	0:00:10.762141
131	1	-1	0.0	0	0:00:10.763058
132	8	8	0.0637	1	0:00:10.760779
133	9	9	0.391	1	0:00:10.764756
134	1	6	0.166	0	0:00:10.761304
135	2	6	0.23	0	0:00:10.763751
136	9	9	0.0939	1	0:00:10.762234
137	7	9	0.00368	0	0:00:10.769736
138	2	6	0.178	0	0:00:10.749665
139	9	6	0.0542	0	0:00:10.758995
140	6	6	0.322	1	0:00:10.773125
141	5	5	0.0348	1	0:00:10.759087
142	6	6	0.365	1	0:00:10.752296
143	3	6	0.0265	0	0:00:10.763064
144	8	6	0.224	0	0:00:10.765838
145	7	6	0.138	0	0:00:10.766206
146	6	6	0.349	1	0:00:10.761556
147	2	6	0.391	0	0:00:10.766867
148	5	6	0.0144	0	0:00:10.763801
149	2	6	0.144	0	0:00:10.773491
150	8	6	0.174	0	0:00:10.763295
151	9	6	0.0901	0	0:00:10.761252
152	6	6	0.225	1	0:00:10.764053
153	0	6	0.159	0	0:00:10.764411
154	0	6	0.0317	0	0:00:10.769748
155	5	6	0.186	0	0:00:10.763915
156	2	6	0.0232	0	0:00:10.768855
157	9	-1	0.0	0	0:00:10.763786
158	5	6	0.167	0	0:00:10.772746
159	4	6	0.185	0	0:00:10.762744
160	2	-1	0.0	0	0:00:10.769990
161	1	6	0.216	0	0:00:10.772650
162	6	6	0.296	1	0:00:10.765070
163	6	6	0.289	1	0:00:10.764482
164	8	6	0.29	0	0:00:10.766869
165	4	6	0.0664	0	0:00:10.769955
166	8	6	0.214	0	0:00:10.756915
167	4	6	0.352	0	0:00:10.767494
168	5	9	0.0331	0	0:00:10.771928
169	0	6	0.0257	0	0:00:10.767622
170	9	9	0.0811	1	0:00:10.765519
171	9	6	0.22	0	0:00:10.760615
172	9	6	0.319	0	0:00:10.760024
173	8	6	0.0953	0	0:00:10.767622
174	9	9	0.183	1	0:00:10.769722
175	9	9	0.134	1	0:00:10.754753
176	3	6	0.199	0	0:00:10.763596
177	7	6	0.109	0	0:00:10.764266
178	5	6	0.175	0	0:00:10.764212
179	0	6	0.0638	0	0:00:10.773161
180	0	6	0.153	0	0:00:10.768271
181	5	6	0.0016	0	0:00:10.761467
182	2	2	0.0432	1	0:00:10.770399
183	2	6	0.298	0	0:00:10.761261
184	3	6	0.206	0	0:00:10.766936
185	8	6	0.304	0	0:00:10.766023
186	6	6	0.368	1	0:00:10.772032
187	3	6	0.216	0	0:00:10.776016
188	4	6	0.0745	0	0:00:10.761734
189	0	6	0.0254	0	0:00:10.751476
190	5	6	0.115	0	0:00:10.754556
191	8	6	0.0798	0	0:00:10.772566
192	0	-1	0.0	0	0:00:10.769445
193	1	6	0.0681	0	0:00:10.764095
194	7	6	0.308	0	0:00:10.766328
195	2	6	0.286	0	0:00:10.766917
196	8	-1	0.0	0	0:00:10.760894
