idx	label	predict	radius	correct	time
0	3	6	1.96	0	0:00:10.863478
1	8	6	1.96	0	0:00:10.667037
2	8	6	1.96	0	0:00:10.732776
3	0	6	1.96	0	0:00:11.147022
4	6	6	1.96	1	0:00:11.096668
5	6	6	1.96	1	0:00:11.432600
6	1	6	1.96	0	0:00:11.309527
7	6	6	1.96	1	0:00:11.352173
8	3	6	1.96	0	0:00:11.385149
9	1	6	1.96	0	0:00:11.249231
10	0	6	1.96	0	0:00:11.515158
11	9	6	1.96	0	0:00:11.156731
12	5	6	1.96	0	0:00:11.539972
13	7	6	1.96	0	0:00:11.504705
14	9	6	1.96	0	0:00:11.301222
15	8	6	1.96	0	0:00:11.527930
16	5	6	1.96	0	0:00:11.533066
17	7	6	1.96	0	0:00:11.464527
18	8	6	1.96	0	0:00:11.226331
19	6	6	1.96	1	0:00:11.688937
20	7	6	1.96	0	0:00:11.528085
21	0	6	1.86	0	0:00:11.487035
22	4	6	1.96	0	0:00:11.505462
23	9	6	1.96	0	0:00:11.457390
24	5	6	1.96	0	0:00:11.565862
25	2	6	1.91	0	0:00:11.379131
26	4	6	1.96	0	0:00:11.525632
27	0	6	1.96	0	0:00:11.371389
28	9	6	1.96	0	0:00:11.690445
29	6	6	1.96	1	0:00:11.505343
30	6	6	1.96	1	0:00:11.471735
31	5	6	1.96	0	0:00:11.413957
32	4	6	1.96	0	0:00:11.597824
33	5	6	1.96	0	0:00:11.390699
34	9	6	1.96	0	0:00:11.629072
35	2	6	1.96	0	0:00:11.378870
36	4	6	1.96	0	0:00:11.590483
37	1	6	1.96	0	0:00:11.485569
38	9	6	1.96	0	0:00:11.333503
39	5	6	1.96	0	0:00:11.489455
40	4	6	1.96	0	0:00:11.594127
41	6	6	1.96	1	0:00:11.497514
42	5	6	1.96	0	0:00:11.397409
43	6	6	1.96	1	0:00:11.491649
44	0	6	1.96	0	0:00:11.486414
45	9	6	1.96	0	0:00:11.381925
46	3	6	1.96	0	0:00:11.520692
47	9	6	1.96	0	0:00:11.546301
48	7	6	1.96	0	0:00:11.446751
49	6	6	1.96	1	0:00:11.285259
50	9	6	1.96	0	0:00:11.629133
51	8	6	1.96	0	0:00:11.044245
52	0	6	1.96	0	0:00:11.685638
53	3	6	1.96	0	0:00:11.401638
54	8	6	1.96	0	0:00:11.487482
55	8	6	1.96	0	0:00:11.231962
56	7	6	1.96	0	0:00:11.231282
57	7	6	1.96	0	0:00:11.671251
58	4	6	1.96	0	0:00:11.448328
59	6	6	1.96	1	0:00:11.366949
60	7	6	1.96	0	0:00:11.413916
61	3	6	1.96	0	0:00:11.038496
62	6	6	1.96	1	0:00:11.479388
63	3	6	1.96	0	0:00:11.484534
64	6	6	1.96	1	0:00:11.279174
65	2	6	1.96	0	0:00:11.432106
66	1	6	1.96	0	0:00:11.304528
67	2	6	1.7	0	0:00:11.351762
68	3	6	1.96	0	0:00:11.287009
69	7	6	1.96	0	0:00:11.315721
70	2	6	1.96	0	0:00:11.246450
71	6	6	1.96	1	0:00:11.531770
72	8	6	1.96	0	0:00:11.298949
73	8	6	1.96	0	0:00:11.341381
74	0	6	1.96	0	0:00:11.160578
75	2	6	1.96	0	0:00:11.377568
76	9	6	1.96	0	0:00:11.459110
77	3	6	1.96	0	0:00:11.337472
78	3	6	1.96	0	0:00:11.371886
79	8	6	1.96	0	0:00:11.316284
80	8	6	1.96	0	0:00:11.334880
81	1	6	1.96	0	0:00:11.334694
82	1	6	1.91	0	0:00:11.339664
83	7	6	1.96	0	0:00:11.290755
84	2	6	1.96	0	0:00:11.393387
85	5	6	1.96	0	0:00:11.312196
86	2	6	1.96	0	0:00:11.345809
87	7	6	1.96	0	0:00:11.376869
88	8	6	1.96	0	0:00:11.396329
89	9	6	1.96	0	0:00:11.154397
90	0	6	1.96	0	0:00:11.404580
91	3	6	1.96	0	0:00:11.312413
92	8	6	1.91	0	0:00:11.048548
93	6	6	1.96	1	0:00:11.512785
94	4	6	1.96	0	0:00:11.034859
95	6	6	1.96	1	0:00:11.492921
96	6	6	1.96	1	0:00:11.248869
97	0	6	1.96	0	0:00:11.232719
98	0	6	1.91	0	0:00:11.215065
99	7	6	1.96	0	0:00:11.341994
100	4	6	1.96	0	0:00:11.322454
101	5	6	1.96	0	0:00:11.215015
102	6	6	1.96	1	0:00:11.233204
103	3	6	1.96	0	0:00:11.244087
104	1	6	1.96	0	0:00:11.150908
105	1	6	1.96	0	0:00:11.310757
106	3	6	1.96	0	0:00:11.141777
107	6	6	1.96	1	0:00:11.267295
108	8	6	1.96	0	0:00:11.164582
109	7	6	1.96	0	0:00:11.120846
110	4	6	1.96	0	0:00:11.206706
111	0	6	1.96	0	0:00:11.201799
112	6	6	1.96	1	0:00:11.111550
113	2	6	1.96	0	0:00:11.112944
114	1	6	1.96	0	0:00:11.030022
115	3	6	1.96	0	0:00:11.196557
116	0	6	1.96	0	0:00:11.140611
117	4	6	1.96	0	0:00:11.079463
118	2	6	1.96	0	0:00:11.193449
119	7	6	1.96	0	0:00:11.151472
120	8	6	1.96	0	0:00:11.066438
121	3	6	1.96	0	0:00:11.136012
122	1	6	1.96	0	0:00:11.083979
123	2	6	1.96	0	0:00:11.132030
124	8	6	1.96	0	0:00:11.040980
125	0	6	1.96	0	0:00:11.137498
126	8	6	1.96	0	0:00:11.110038
127	3	6	1.96	0	0:00:11.048654
128	5	6	1.96	0	0:00:11.163177
129	2	6	1.96	0	0:00:11.108873
130	4	6	1.96	0	0:00:11.007131
131	1	6	1.96	0	0:00:11.136786
132	8	6	1.96	0	0:00:11.165506
133	9	6	1.96	0	0:00:11.048402
134	1	6	1.96	0	0:00:10.999969
135	2	6	1.96	0	0:00:11.201044
136	9	6	1.96	0	0:00:11.077588
137	7	6	1.96	0	0:00:11.141679
138	2	6	1.96	0	0:00:11.029655
139	9	6	1.96	0	0:00:11.155993
140	6	6	1.96	1	0:00:11.069340
141	5	6	1.96	0	0:00:11.020402
142	6	6	1.91	1	0:00:11.119368
143	3	6	1.96	0	0:00:11.146832
144	8	6	1.91	0	0:00:11.094681
145	7	6	1.96	0	0:00:11.086223
146	6	6	1.96	1	0:00:11.126950
147	2	6	1.96	0	0:00:10.994154
148	5	6	1.96	0	0:00:11.206127
149	2	6	1.96	0	0:00:11.030509
150	8	6	1.96	0	0:00:11.109107
151	9	6	1.96	0	0:00:11.141552
152	6	6	1.96	1	0:00:10.971380
153	0	6	1.96	0	0:00:11.164294
154	0	6	1.96	0	0:00:11.070854
155	5	6	1.96	0	0:00:11.105370
156	2	6	1.91	0	0:00:11.115351
157	9	6	1.96	0	0:00:11.039861
158	5	6	1.96	0	0:00:11.093890
159	4	6	1.96	0	0:00:11.135444
160	2	6	1.96	0	0:00:11.102160
161	1	6	1.96	0	0:00:10.979961
162	6	6	1.96	1	0:00:11.160011
163	6	6	1.96	1	0:00:11.157282
164	8	6	1.96	0	0:00:11.134632
165	4	6	1.96	0	0:00:11.017681
166	8	6	1.91	0	0:00:11.111554
167	4	6	1.96	0	0:00:11.124323
168	5	6	1.96	0	0:00:11.099684
169	0	6	1.96	0	0:00:11.117478
170	9	6	1.96	0	0:00:11.165012
171	9	6	1.96	0	0:00:11.099632
172	9	6	1.96	0	0:00:11.125183
173	8	6	1.96	0	0:00:11.076914
174	9	6	1.96	0	0:00:11.109644
175	9	6	1.96	0	0:00:11.165900
176	3	6	1.96	0	0:00:11.070430
177	7	6	1.96	0	0:00:11.177541
178	5	6	1.96	0	0:00:11.049893
179	0	6	1.96	0	0:00:11.130648
180	0	6	1.96	0	0:00:11.029723
181	5	6	1.96	0	0:00:11.139560
182	2	6	1.96	0	0:00:11.110150
183	2	6	1.96	0	0:00:11.082096
184	3	6	1.96	0	0:00:11.071761
185	8	6	1.96	0	0:00:11.105435
186	6	6	1.96	1	0:00:11.164042
187	3	6	1.96	0	0:00:11.107539
188	4	6	1.96	0	0:00:11.098010
189	0	6	1.96	0	0:00:11.109375
190	5	6	1.96	0	0:00:11.074198
191	8	6	1.96	0	0:00:11.080215
192	0	6	1.96	0	0:00:11.143166
193	1	6	1.96	0	0:00:11.038074
194	7	6	1.96	0	0:00:11.199477
195	2	6	1.96	0	0:00:11.098829
196	8	6	1.96	0	0:00:11.050349
197	8	6	1.84	0	0:00:11.132504
198	7	6	1.96	0	0:00:11.084420
199	8	6	1.96	0	0:00:11.081207
200	5	6	1.96	0	0:00:11.125668
201	1	6	1.96	0	0:00:11.151699
202	8	6	1.96	0	0:00:11.072582
203	7	6	1.96	0	0:00:11.093634
204	1	6	1.96	0	0:00:11.038057
205	3	6	1.96	0	0:00:11.138183
206	0	6	1.96	0	0:00:11.049905
207	5	6	1.96	0	0:00:11.152250
208	7	6	1.96	0	0:00:11.107720
209	9	6	1.96	0	0:00:11.093541
210	7	6	1.96	0	0:00:10.998775
211	4	6	1.96	0	0:00:11.039283
212	5	6	1.96	0	0:00:11.120954
213	9	6	1.96	0	0:00:11.111677
214	8	6	1.96	0	0:00:11.112608
215	0	6	1.78	0	0:00:11.067391
216	7	6	1.96	0	0:00:11.070060
217	9	6	1.96	0	0:00:11.155026
218	8	6	1.44	0	0:00:11.087600
219	2	6	1.96	0	0:00:11.016839
220	7	6	1.96	0	0:00:11.102422
221	6	6	1.96	1	0:00:11.092020
222	9	6	1.96	0	0:00:10.897758
223	4	6	1.96	0	0:00:11.210366
224	3	6	1.96	0	0:00:11.171504
225	9	6	1.96	0	0:00:11.036379
226	6	6	1.96	1	0:00:11.088556
227	4	6	1.96	0	0:00:11.084783
228	7	6	1.83	0	0:00:10.992070
229	6	6	1.96	1	0:00:11.042700
230	5	6	1.96	0	0:00:11.104727
231	1	6	1.96	0	0:00:11.119939
232	5	6	1.96	0	0:00:11.124234
233	8	6	1.96	0	0:00:11.109103
234	8	6	1.96	0	0:00:11.043247
235	0	6	1.96	0	0:00:11.117193
236	4	6	1.96	0	0:00:11.140303
237	0	6	1.96	0	0:00:11.043122
238	5	6	1.71	0	0:00:11.006631
239	5	6	1.96	0	0:00:11.198155
240	1	6	1.96	0	0:00:11.158522
241	1	6	1.96	0	0:00:11.110422
242	8	6	1.96	0	0:00:11.065500
243	9	6	1.96	0	0:00:11.120772
244	0	6	1.96	0	0:00:11.164639
245	3	6	1.96	0	0:00:11.138640
246	1	6	1.96	0	0:00:11.090731
247	9	6	1.96	0	0:00:11.152866
248	2	6	1.96	0	0:00:11.006932
249	2	6	1.96	0	0:00:11.218470
250	5	6	1.96	0	0:00:11.081579
251	3	6	1.96	0	0:00:11.176832
252	9	6	1.96	0	0:00:11.145859
253	9	6	1.96	0	0:00:11.065323
254	4	6	1.96	0	0:00:11.156899
255	0	6	1.96	0	0:00:11.167881
256	3	6	1.96	0	0:00:11.081156
257	0	6	1.96	0	0:00:11.172566
258	0	6	1.96	0	0:00:10.965136
259	9	6	1.96	0	0:00:11.260239
260	8	6	1.96	0	0:00:11.041606
261	1	6	1.96	0	0:00:11.179132
262	5	6	1.96	0	0:00:11.195853
263	7	6	1.96	0	0:00:11.001395
264	0	6	1.96	0	0:00:11.145933
265	8	6	1.96	0	0:00:11.262354
266	2	6	1.96	0	0:00:11.112488
267	4	6	1.96	0	0:00:11.096005
268	7	6	1.96	0	0:00:11.192223
269	0	6	1.8	0	0:00:11.151448
270	2	6	1.96	0	0:00:11.016800
271	3	6	1.96	0	0:00:11.169524
272	6	6	1.96	1	0:00:11.153989
273	3	6	1.96	0	0:00:11.115069
274	8	6	1.96	0	0:00:11.101817
275	5	6	1.96	0	0:00:11.091074
276	0	6	1.96	0	0:00:11.204330
277	3	6	1.96	0	0:00:11.143347
278	4	6	1.96	0	0:00:11.171525
279	3	6	1.96	0	0:00:11.094094
280	9	6	1.96	0	0:00:11.176944
281	0	6	1.96	0	0:00:11.160142
282	6	6	1.96	1	0:00:10.948104
283	1	6	1.96	0	0:00:11.142142
284	0	6	1.96	0	0:00:11.191342
285	9	6	1.96	0	0:00:11.127744
286	1	6	1.96	0	0:00:11.159891
287	0	6	1.96	0	0:00:11.142545
288	7	6	1.96	0	0:00:11.100681
289	9	6	1.96	0	0:00:11.099838
290	1	6	1.96	0	0:00:11.123912
291	2	6	1.96	0	0:00:11.133292
292	6	6	1.96	1	0:00:11.167421
293	9	6	1.96	0	0:00:11.057452
294	3	6	1.96	0	0:00:11.129585
295	4	6	1.96	0	0:00:11.250144
296	6	6	1.96	1	0:00:11.093695
297	0	6	1.71	0	0:00:11.121054
298	0	6	1.91	0	0:00:11.187721
299	6	6	1.96	1	0:00:10.993109
300	6	6	1.96	1	0:00:11.190426
301	6	6	1.96	1	0:00:11.175392
302	3	6	1.96	0	0:00:11.125641
303	2	6	1.96	0	0:00:11.169864
304	6	6	1.96	1	0:00:11.142881
305	1	6	1.96	0	0:00:11.055624
306	8	6	1.96	0	0:00:11.230815
307	2	6	1.96	0	0:00:11.169899
308	1	6	1.96	0	0:00:11.098024
309	6	6	1.96	1	0:00:11.185996
310	8	6	1.96	0	0:00:11.113527
311	6	6	1.96	1	0:00:11.119595
312	8	6	1.96	0	0:00:11.221113
313	0	6	1.76	0	0:00:11.121825
314	4	6	1.96	0	0:00:11.127684
315	0	6	1.96	0	0:00:11.010922
316	7	6	1.96	0	0:00:11.199606
317	7	6	1.96	0	0:00:11.229778
318	5	6	1.96	0	0:00:11.102598
319	5	6	1.96	0	0:00:11.092851
320	3	6	1.96	0	0:00:11.169041
321	5	6	1.96	0	0:00:11.179108
322	2	6	1.96	0	0:00:11.102344
323	3	6	1.96	0	0:00:11.075449
324	4	6	1.96	0	0:00:11.150684
325	1	6	1.96	0	0:00:11.222778
326	7	6	1.96	0	0:00:11.088415
327	5	6	1.96	0	0:00:11.113065
328	4	6	1.96	0	0:00:11.108854
329	6	6	1.96	1	0:00:11.166325
330	1	6	1.96	0	0:00:11.030414
331	9	6	1.96	0	0:00:11.213938
332	3	6	1.96	0	0:00:11.140458
333	6	6	1.96	1	0:00:11.126871
334	6	6	1.96	1	0:00:11.007615
335	9	6	1.96	0	0:00:11.179760
336	3	6	1.96	0	0:00:11.131716
337	8	6	1.96	0	0:00:11.140844
338	0	6	1.96	0	0:00:11.063035
339	7	6	1.96	0	0:00:11.103092
340	2	6	1.96	0	0:00:11.054560
341	6	6	1.96	1	0:00:10.999717
342	2	6	1.96	0	0:00:11.247250
343	5	6	1.96	0	0:00:11.070285
344	8	6	1.96	0	0:00:11.107143
345	5	6	1.96	0	0:00:10.888998
346	4	6	1.96	0	0:00:11.168487
347	6	6	1.96	1	0:00:11.207184
348	8	6	1.96	0	0:00:11.108947
349	9	6	1.96	0	0:00:11.128161
350	9	6	1.96	0	0:00:10.993022
351	1	6	1.96	0	0:00:11.157677
352	0	6	1.96	0	0:00:11.088983
353	2	6	1.91	0	0:00:11.110490
354	2	6	1.96	0	0:00:10.907692
355	7	6	1.96	0	0:00:11.065691
356	3	6	1.96	0	0:00:11.330914
357	2	6	1.96	0	0:00:11.094699
358	8	6	1.96	0	0:00:11.019957
359	0	6	1.96	0	0:00:11.179898
360	9	6	1.96	0	0:00:11.052547
361	5	6	1.96	0	0:00:11.007574
362	8	6	1.96	0	0:00:11.144823
363	1	6	1.96	0	0:00:11.136146
364	9	6	1.96	0	0:00:11.087170
365	4	6	1.96	0	0:00:11.109174
366	1	6	1.96	0	0:00:11.104048
367	3	6	1.96	0	0:00:11.078934
368	8	6	1.96	0	0:00:11.099186
369	1	6	1.96	0	0:00:11.068143
370	4	6	1.96	0	0:00:11.095812
371	7	6	1.96	0	0:00:11.159292
372	9	6	1.96	0	0:00:11.090796
373	4	6	1.96	0	0:00:11.105319
374	2	6	1.96	0	0:00:10.940558
375	7	6	1.96	0	0:00:11.169103
376	0	6	1.96	0	0:00:11.068657
377	7	6	1.96	0	0:00:11.172701
378	0	6	1.96	0	0:00:11.024458
379	6	6	1.96	1	0:00:11.211905
380	6	6	1.96	1	0:00:10.958373
381	9	6	1.96	0	0:00:11.151220
382	0	6	1.69	0	0:00:11.160311
383	9	6	1.96	0	0:00:11.114760
384	2	6	1.96	0	0:00:11.117270
385	8	6	1.65	0	0:00:11.093292
386	7	6	1.96	0	0:00:11.097603
387	2	6	1.96	0	0:00:11.227371
388	2	6	1.96	0	0:00:11.122581
389	5	6	1.96	0	0:00:11.227202
390	1	6	1.96	0	0:00:11.297566
391	2	6	1.96	0	0:00:11.179759
392	6	6	1.96	1	0:00:11.185604
393	2	6	1.96	0	0:00:11.318558
394	9	6	1.96	0	0:00:11.123323
395	6	6	1.96	1	0:00:11.177829
396	2	6	1.96	0	0:00:11.416196
397	3	6	1.96	0	0:00:11.176820
398	0	6	1.96	0	0:00:11.306793
399	3	6	1.88	0	0:00:11.294075
400	9	6	1.96	0	0:00:11.238768
401	8	6	1.96	0	0:00:11.300119
402	7	6	1.96	0	0:00:11.316425
403	8	6	1.96	0	0:00:11.276136
404	8	6	1.96	0	0:00:11.312873
405	4	6	1.96	0	0:00:11.060301
406	0	6	1.96	0	0:00:11.471036
407	1	6	1.96	0	0:00:11.383369
408	8	6	1.96	0	0:00:11.239515
409	2	6	1.96	0	0:00:11.310983
410	7	6	1.96	0	0:00:11.297994
411	9	6	1.96	0	0:00:11.125715
412	3	6	1.96	0	0:00:11.411827
413	6	6	1.96	1	0:00:11.279413
414	1	6	1.96	0	0:00:11.360489
415	9	6	1.96	0	0:00:11.351598
416	0	6	1.96	0	0:00:11.259253
417	7	6	1.96	0	0:00:11.405319
418	3	6	1.96	0	0:00:11.243261
419	7	6	1.96	0	0:00:11.309863
420	4	6	1.96	0	0:00:11.322099
421	5	6	1.96	0	0:00:11.325499
422	0	6	1.96	0	0:00:11.297543
423	0	6	1.96	0	0:00:11.294601
424	2	6	1.96	0	0:00:11.365452
425	9	6	1.96	0	0:00:11.335534
426	3	6	1.96	0	0:00:11.353766
427	4	6	1.96	0	0:00:11.323873
428	0	6	1.96	0	0:00:11.231519
429	6	6	1.96	1	0:00:10.972585
430	2	6	1.96	0	0:00:11.162794
431	5	6	1.91	0	0:00:11.605144
432	3	6	1.96	0	0:00:11.190191
433	7	6	1.96	0	0:00:11.136366
434	3	6	1.96	0	0:00:11.346899
435	7	6	1.96	0	0:00:11.140567
436	2	6	1.96	0	0:00:11.147291
437	5	6	1.96	0	0:00:11.227007
438	3	6	1.96	0	0:00:11.230612
439	1	6	1.96	0	0:00:11.187199
440	1	6	1.96	0	0:00:11.139023
441	4	6	1.96	0	0:00:11.151027
442	9	6	1.96	0	0:00:11.257852
443	9	6	1.96	0	0:00:11.182827
444	5	6	1.96	0	0:00:11.268790
445	7	6	1.96	0	0:00:10.965974
446	5	6	1.96	0	0:00:11.327297
447	0	6	1.63	0	0:00:11.225735
448	2	6	1.96	0	0:00:11.251720
449	2	6	1.96	0	0:00:11.256570
450	2	6	1.96	0	0:00:11.190625
451	9	6	1.96	0	0:00:11.192710
452	7	6	1.96	0	0:00:11.083943
453	3	6	1.96	0	0:00:11.260780
454	9	6	1.96	0	0:00:11.305207
455	4	6	1.96	0	0:00:11.222282
456	3	6	1.96	0	0:00:11.062698
457	5	6	1.96	0	0:00:11.291319
458	4	6	1.96	0	0:00:11.245805
459	6	6	1.96	1	0:00:11.247574
460	5	6	1.96	0	0:00:11.196569
461	6	6	1.96	1	0:00:11.321778
462	1	6	1.96	0	0:00:11.226267
463	4	6	1.96	0	0:00:11.224411
464	3	6	1.96	0	0:00:11.121644
465	4	6	1.96	0	0:00:11.128199
